age_yrs,Lifestage,Activity_stages,no_days,mean_bpm,se_bpm,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
27,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,995.7567530008336,348.07105418652134,456.9869135437194,1731.0505381806724,60741.16193305085,21232.3343053778,27876.201726166888,105594.08282902102
28,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,997.5826395827268,348.8750807420921,457.6081952293224,1734.4895601031203,30925.06182706453,10815.127503004855,14185.854052108996,53769.176363196726
28,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,855.7713364680407,323.35779590351495,378.3471787597315,1562.8259327556027,43644.33815987007,16491.24759107926,19295.70611674631,79704.12257053574
28,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1878.993945996898,507.6014511275766,959.6142126592586,2744.4370851558224,287486.0737375254,77663.02202251922,146820.97453686656,419898.87402884086
28,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,685.0774492903143,295.58489090903475,283.5925161468392,1355.46397369169,68507.74492903144,29558.489090903477,28359.251614683923,135546.397369169
28,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,997.5826395827268,348.8750807420921,457.6081952293224,1734.4895601031203,60852.54101454633,21281.379925267618,27914.099908988668,105803.86316629034
29,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,999.116106864223,349.5596807305961,458.1178640788756,1737.3926222745085,30972.599312790913,10836.35010264848,14201.653786445142,53859.17129050977
29,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,857.0861823514362,323.97476868312344,378.7702874669241,1565.4397379043116,43711.39529992324,16522.7132028393,19317.28466081313,79837.4266331199
29,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1881.8898568303139,508.7462860490442,960.6324919466632,2749.589152405533,287929.148095038,77838.18176550376,146976.77126783947,420687.14031804656
29,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,686.1292545969835,296.1274830131648,283.90927842569147,1357.7281512309635,68612.92545969835,29612.748301316482,28390.927842569145,135772.81512309634
29,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,999.116106864223,349.5596807305961,458.1178640788756,1737.3926222745085,60946.0825187176,21323.14052456636,27945.18970881141,105980.94995874503
30,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1000.3940238670551,350.1248992378785,458.5495764727066,1739.8033622608973,31012.21473987871,10853.871876374233,14215.036870653903,53933.90423008782
30,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,858.1819336653678,324.48464851778533,379.1285941192765,1567.6103393000365,43767.278616933756,16548.717074407054,19335.558300083103,79948.12730430186
30,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1884.3028959282838,509.68723785852154,961.4975311030737,2753.849014780853,288298.3430770274,77982.1473923538,147109.12225877028,421338.8992614705
30,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,687.005824209526,296.5765117469962,284.17754523810873,1359.6085020822306,68700.5824209526,29657.651174699615,28417.754523810876,135960.85020822307
30,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1000.3940238670551,350.1248992378785,458.5495764727066,1739.8033622608973,61024.035455890364,21357.618853510587,27971.5241648351,106128.00509791473
31,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1001.4869425816726,350.6418249663736,458.87507251791413,1741.9185489498827,31046.095220031846,10869.89657395758,14225.127248055338,53999.47501744636
31,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,859.1189155196535,324.9478319252787,379.3992712156161,1569.5144248161232,43815.064691502324,16572.339428189214,19349.362831996423,80045.23566562228
31,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1886.3683144429374,510.57427591124724,962.1342658099475,2757.702798338684,288614.3521097694,78117.86421442083,147206.542668922,421928.5281458186
