phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,Hg,sd_Hg,P_nb,mass,mass_sd,pctbodywt,pctbodywt_sd
Pregnant,28,Es,1755.8381231870276,163.60925253172206,1370.3917665321067,2136.9458848442027,4544.522201189954,423.4592418468101,3546.896336906628,5530.91876077323,1567.076621099984,146.02042822303795,1223.067702381596,1907.2133657838726,71801.32207843156,0,17045.4799528212,20961.280139105216,0,7.476053994319064,0.6966198021017966
Pregnant,28,E_FnU,1760.3079528126573,74.825732606647,1642.317136980115,1889.409007395941,4556.0911719857,193.66660204073338,4250.70317806618,4890.2350779659655,1571.0659213743797,66.78158691059772,1465.759716574545,1686.2879579192984,71801.32207843156,0,17045.4799528212,20961.280139105216,0,7.495085753104411,0.31859498307076417
Pregnant,29,all,1760.6895352551833,181.35734439160385,1358.8220880936328,2162.440221751191,4557.078797131063,469.39547960179823,3516.951286830579,5596.904103356024,1571.7417452473917,163.69464057954178,1209.5934911400082,1933.3297052640858,71821.90167001274,2316.8662347514623,17039.538012401998,20987.08452621889,227.57312230095204,7.484367799600349,0.7289543522658368
Pregnant,29,Hg,1759.1724716172923,7.5989139994262,1744.4919815356754,1774.42040420457,4553.152279480051,19.66777741027958,4515.155716915866,4592.617516764771,1570.0525101655348,6.781992210441235,1556.9502472123675,1583.661212677507,71821.90167001274,2316.8662347514623,17045.4799528212,20987.241521833486,0,7.480985571792153,0.03231483376881988
Pregnant,29,P_nb,1759.1222550520686,3.112381226553445,1753.6021836886766,1765.645052524653,4553.02230719359,8.055574939314795,4538.73506366481,4569.904841828514,1570.0076921357206,2.7777844618326877,1565.0810564361416,1575.829255802936,71801.32207843156,0,17050.17082229927,20987.241521833486,0,7.480772022861638,0.013235586291523346
Pregnant,29,P_cost,1759.1072386952505,1.984927021707237,1757.4195825043678,1762.8641820328248,4552.983441328884,5.137458173830494,4548.615390011305,4562.707294673193,1569.9942901134082,1.77153730132086,1568.4880655211396,1573.3473429907563,71801.32207843156,0,17045.4799528212,20987.241521833486,0,7.480708164911091,0.008441020224015102
Pregnant,29,Es,1757.626749795432,163.93471905471122,1371.5694305092056,2139.690663311008,4549.151587705825,424.3016257886644,3549.9444083767676,5538.02289327555,1568.6729612778704,146.31090544436702,1224.1187615092301,1909.6630666467418,71801.32207843156,0,17045.4799528212,20987.241521833486,0,7.474412297804577,0.697142143678847
Pregnant,29,E_FnU,1762.1018090065031,74.90282973214613,1643.9723951297035,1891.312160221476,4560.734093899185,193.86614754202526,4254.98737562982,4895.160885279114,1572.6669289307533,66.85039570414665,1467.2370260792484,1687.9865121652117,71801.32207843156,0,17045.4799528212,20987.241521833486,0,7.49344275327786,0.31852873868440845
Pregnant,30,all,1762.1872803533402,181.61510531383632,1359.6269379781522,2164.579698229719,4560.955313855704,470.06262551816457,3519.0344277081595,5602.441571888686,1573.078791705199,163.9256616671297,1210.347223826528,1935.4738825165255,71821.90167001274,2316.8662347514623,17039.538012401998,21008.786263616254,231.1188613740724,7.48293606560124,0.7285390797262532
Pregnant,30,Hg,1760.6694195336017,7.6070571933787425,1745.9716289537328,1775.9276990930275,4557.026732910498,19.688853912274396,4518.985392586133,4596.518750593718,1571.388528589827,6.789259969749792,1558.2708250297007,1585.006465721972,71821.90167001274,2316.8662347514623,17045.4799528212,21008.94570532589,0,7.479616305502999,0.032316043198820185
Pregnant,30,P_nb,1760.619202968378,3.1317879919391154,1755.0816603899038,1767.1944043416129,4556.896760624037,8.105804214430654,4542.564297479751,4573.9149288841745,1571.3437105600128,2.7951049015278113,1566.4014818895694,1577.212044442819,71801.32207843156,0,17050.17082229927,21008.94570532589,0,7.4794029771882755,0.01330435587169535
Pregnant,30,P_cost,1760.6042016780623,2.012203364541999,1758.93447488649,1764.3857467674643,4556.8579337549845,5.208055767049873,4552.536287941503,4566.6454622216725,1571.3303219844777,1.7958812989827142,1569.8400992901738,1574.7053318005767,71801.32207843156,0,17045.4799528212,21008.94570532589,0,7.4793392492139015,0.0085481743071355
Pregnant,30,Es,1759.1218708980216,164.2036509471736,1372.5579484337202,2141.9699669652923,4553.021312912526,424.99768480444936,3552.5029253578646,5543.9222674395805,1570.0073492801814,146.55092579463772,1225.0010087440915,1911.6973335998553,71801.32207843156,0,17045.4799528212,21008.94570532589,0,7.47304206170696,0.6975643987574598
Pregnant,30,E_FnU,1763.6013018509059,74.96725614813755,1645.365410270517,1892.9038488986846,4564.615134202344,194.03289826576778,4258.592826582514,4899.280550090713,1574.0052186904636,66.90789595371304,1468.4802850284532,1689.407086238177,71801.32207843156,0,17045.4799528212,21008.94570532589,0,7.492071428845876,0.31847336316715547
Pregnant,31,all,1763.4700186328696,181.84750728091998,1360.264022885286,2166.444629024973,4564.275342343898,470.6641364917929,3520.683353350152,5607.268451594046,1574.2239075150753,164.13389009033514,1210.9670485824,1937.2832339855568,71821.90167001274,2316.8662347514623,17039.538012401998,21026.92667925406,234.34381977326342,7.481867093546823,0.7282040757317633
Pregnant,31,Hg,1761.9514365644752,7.616268002820605,1747.234327657256,1777.2586913689495,4560.344894637466,19.712693654359217,4522.253553936427,4599.963671778458,1572.5327222887813,6.7974805704686965,1559.3977772194578,1586.1943695787788,71821.90167001274,2316.8662347514623,17045.4799528212,21027.088345762124,0,7.478604248151719,0.032327255484417484
Pregnant,31,P_nb,1761.9012199992515,3.153627039484216,1756.344144515642,1768.5330661343671,4560.214922351004,8.162328808076795,4545.83190345225,4577.379700583068,1572.4879042589669,2.814596140716136,1567.5282425697415,1578.4067933045064,71801.32207843156,0,17050.17082229927,21027.088345762124,0,7.47839110390142,0.013385572431303356
Pregnant,31,P_cost,1761.886234659742,2.0431235772457,1760.237405977148,1765.6967761871801,4560.176136766391,5.288084552871223,4555.908580176148,4570.038714837408,1572.4745299194453,1.8234774320245606,1571.0029586814303,1575.8754189094511,71801.32207843156,0,17045.4799528212,21027.088345762124,0,7.4783274986161725,0.008672039618799967
Pregnant,31,Es,1760.402350499323,164.44988653942752,1373.4030488856338,2143.655208256895,4556.335495410012,425.6350004549889,3554.690244174582,5548.284068429611,1571.1501708310386,146.77068981206514,1225.7552566119248,1913.2014029067625,71801.32207843156,0,17045.4799528212,21027.088345762124,0,7.472029151138721,0.6980076718118029
Pregnant,31,E_FnU,1764.8854975320578,75.02263319053166,1646.5460957016296,1894.262163582597,4567.9389347888555,194.17622708137608,4261.64871828657,4902.796188096134,1575.1513568237433,66.95731968323314,1469.5340407884726,1690.6193752055633,71801.32207843156,0,17045.4799528212,21027.088345762124,0,7.4910578722194074,0.3184336251515677
Pregnant,32,all,1764.529532479522,182.02476067101907,1360.836681383987,2167.7745788553484,4567.01761347641,471.1229099720494,3522.1655282879665,5610.710674684431,1575.1697425513555,164.29283280240554,1211.5422543996676,1938.5646799987685,71821.90167001274,2316.8662347514623,17039.538012401998,21042.08655563525,237.10685883916443,7.480922417012094,0.7278461587328832
Pregnant,32,Hg,1763.010368053643,7.62314009220834,1748.2790400261083,1778.3031835385214,4563.085658491782,19.730480238656877,4524.957515361693,4602.667063276174,1573.4778132730282,6.803613875398924,1560.3301777109286,1587.1265735435081,71821.90167001274,2316.8662347514623,17045.4799528212,21042.250128277978,0,7.4777070117538615,0.032333109975989566
Pregnant,32,P_nb,1762.9601514884193,3.1698448884114767,1757.3886988039194,1769.6315989689394,4562.9556862053205,8.204304417064998,4548.5354557277915,4580.2229620372555,1573.432995243214,2.8290704886431013,1568.4605019751007,1579.3872282887087,71801.32207843156,0,17050.17082229927,21042.250128277978,0,7.477494021082516,0.013444714664052048
Pregnant,32,P_cost,1762.9451890477285,2.0646758711867794,1761.3328746836282,1766.756508668803,4562.916959888238,5.343866960718729,4558.743910945862,4572.781551848668,1573.419641340772,1.8427127450754235,1571.980658946849,1576.8212247754027,71801.32207843156,0,17045.4799528212,21042.250128277978,0,7.477430558751442,0.008757203881913112
Pregnant,32,Es,1761.459998417923,164.6475601994026,1374.1008100326987,2145.0428068059014,4559.072937081683,426.14662639845375,3556.4962142022787,5551.875499968216,1572.0941162350632,146.94711255119094,1226.3780048973374,1914.4398275752471,71801.32207843156,0,17045.4799528212,21042.250128277978,0,7.471131208170453,0.6983431508292625
Pregnant,32,E_FnU,1765.9462289007001,75.06830913961582,1647.5229518576919,1895.3859837178225,4570.684357154753,194.294447184888,4264.177051866967,4905.704899034364,1576.0980541912945,66.99808523616828,1470.405879954127,1691.622378977367,71801.32207843156,0,17045.4799528212,21042.250128277978,0,7.490159296572703,0.318397912902536
Pregnant,33,all,1765.4260793693022,182.17819810412294,1361.304877531347,2168.91431786185,4569.338087779371,471.52004215184763,3523.3773300811336,5613.660587407142,1575.9700982353525,164.43040163685808,1212.020026101275,1939.5819419252282,71821.90167001274,2316.8662347514623,17039.538012401998,21054.754125417152,239.44719544994743,7.480180967803197,0.7275619957752247
Pregnant,33,Hg,1763.9064088839698,7.629758007143944,1749.161523048593,1779.1919107418778,4565.404822993804,19.747608959666678,4527.241589066947,4604.967298390743,1574.2775251702774,6.809520330919543,1561.1177893334302,1587.9197580657735,71821.90167001274,2316.8662347514623,17045.4799528212,21054.919312585273,0,7.4770057381757615,0.03234170708433563
Pregnant,33,P_nb,1763.8561923187463,3.1854022504405144,1758.2710312352542,1770.5650587241514,4565.274850707343,8.24457053055192,4550.819139667717,4582.638975521333,1574.2327071404632,2.8429553553627303,1569.2479791957644,1580.2203363866665,71801.32207843156,0,17050.17082229927,21054.919312585273,0,7.476792875665348,0.013502570649432008
Pregnant,33,P_cost,1763.8412508246113,2.0858689588431445,1762.2575499011823,1767.654924596914,4565.236178604876,5.398719658182261,4561.1371879795315,4575.106863662602,1574.219371932716,1.8616274683387095,1572.8059268894933,1577.6230564353802,71801.32207843156,0,17045.4799528212,21054.919312585273,0,7.476729540311034,0.008841769662949731
Pregnant,33,Es,1762.3549622999958,164.8202525506764,1374.5472308628184,2146.21493848886,4561.3893141882245,426.5935948370448,3557.651656350824,5554.909252559402,1572.8928669614568,147.10123959898098,1226.7764332244221,1915.4859491584145,71801.32207843156,0,17045.4799528212,21054.919312585273,0,7.470429326325098,0.6986549671128559
Pregnant,33,E_FnU,1766.8437924453535,75.10703168690321,1648.3481165066403,1896.3352909844132,4573.007462799739,194.39467024845538,4266.312772134834,4908.161929606716,1576.8991251033583,67.03264491326048,1471.142335218908,1692.4696308988678,71801.32207843156,0,17045.4799528212,21054.919312585273,0,7.4894569848139465,0.3183704668637352
Pregnant,34,all,1766.1798766990557,182.30692604466435,1361.697097236305,2170.046578442201,4571.28909263285,471.853220350896,3524.3924869645534,5616.591144203343,1576.6430203930288,164.54582499370406,1212.423048108168,1940.4328074964508,71821.90167001274,2316.8662347514623,17039.538012401998,21065.3378736344,241.3958630285496,7.479582421963609,0.7273287801200214
Pregnant,34,Hg,1764.659776350204,7.635591942794096,1749.9088653664844,1779.9677566467856,4567.354715259352,19.762708557820016,4529.1758868309,4606.975370144621,1574.9499018135696,6.814727088903454,1561.7847885623794,1588.6121966015933,71821.90167001274,2316.8662347514623,17045.4799528212,21065.504405127635,0,7.476440494964864,0.03235017286006527
Pregnant,34,P_nb,1764.6095597849805,3.1990679391847916,1759.012426734958,1771.3507050689213,4567.2247429728905,8.279940548478285,4552.73804566695,4584.672413119561,1574.9050837837553,2.8551519132683745,1569.909670919638,1580.9215217653657,71801.32207843156,0,17050.17082229927,21065.504405127635,0,7.476227739414593,0.01355368406262036
Pregnant,34,P_cost,1764.5946376922475,2.1046908733715193,1763.0380932822388,1768.4083162784154,4567.186121085817,5.447435201667465,4563.157417906971,4577.056818602958,1574.891765891661,1.8784259316094707,1573.5025578989555,1578.2954546906751,71801.32207843156,0,17045.4799528212,21065.504405127635,0,7.476164518084412,0.008917070749809512
Pregnant,34,Es,1763.1074269193318,164.96704556413903,1374.904421616895,2147.4183770200743,4563.336869673564,426.9735296954187,3558.5761500672584,5558.024034640193,1573.5644378184707,147.2322516191099,1227.0952241611235,1916.5600119448943,71801.32207843156,0,17045.4799528212,21065.504405127635,0,7.469863562514284,0.698925830531129
Pregnant,34,E_FnU,1767.59844008343,75.13961344238018,1649.0474956425933,1897.132968825605,4574.96066845123,194.47899949792517,4268.122929898475,4910.226507548625,1577.5726442935277,67.06172396480179,1471.7665275511986,1693.1815543271123,71801.32207843156,0,17045.4799528212,21065.504405127635,0,7.488890908824024,0.3183485316804379
Pregnant,35,all,1766.8189376829064,182.42858414286505,1361.9954158775108,2171.145420040578,4572.943132826346,472.16810013447423,3525.1646058006168,5619.435204810908,1577.2135201861483,164.65478124715375,1212.808619464773,1941.295091313868,71821.90167001274,2316.8662347514623,17039.538012401998,21074.183283938903,243.25221831066568,7.479116429639118,0.7271399746778971
Pregnant,35,Hg,1765.298469453571,7.640800094386991,1750.536959464135,1780.6170504683348,4569.007803291595,19.77618847958986,4530.801542142466,4608.655895329808,1575.5199321695159,6.819375337789605,1562.345359359471,1589.1916880447611,71821.90167001274,2316.8662347514623,17045.4799528212,21074.351096073875,0,7.476006853008315,0.032358649178337195
Pregnant,35,P_nb,1765.2482528883475,3.211229639125378,1759.640517848072,1772.021099956668,4568.877831005135,8.31141788950098,4554.363693253834,4586.407552829022,1575.4751141397016,2.8660061687934406,1570.470239053046,1581.5198458031111,71801.32207843156,0,17050.17082229927,21074.351096073875,0,7.475794186769578,0.013599499010564425
Pregnant,35,P_cost,1765.2333354014293,2.1225753420089815,1763.6751619621343,1769.0702166825263,4568.839221038993,5.493724414611479,4564.8063015490525,4578.7699725900675,1575.4618003582736,1.8943877291763722,1574.0711384651909,1578.886197444851,71801.32207843156,0,17045.4799528212,21074.351096073875,0,7.475731011484288,0.008989067898414646
Pregnant,35,Es,1763.7453621621721,165.09257865784159,1375.2027280355492,2148.3895391275205,4564.987996184445,427.2984388791194,3559.3482372684803,5560.537630682993,1574.1337917877397,147.34428926866184,1227.3614611270623,1917.4267692010321,71801.32207843156,0,17045.4799528212,21074.351096073875,0,7.469429471928077,0.6991640624992336
Pregnant,35,E_FnU,1768.2382184090368,75.16725983555507,1649.6482842751589,1897.8087473766946,4576.616565293977,194.55055486849545,4269.677912241587,4911.975581445562,1578.14364320482,67.08639823051568,1472.302728359168,1693.7846832570906,71801.32207843156,0,17045.4799528212,21074.351096073875,0,7.488456636270172,0.3183319757969382
Pregnant,36,all,1767.3498095675707,182.52182695929923,1362.2636834841885,2172.0323875965823,4574.317154174889,472.4094344828921,3525.8589454884886,5621.730885544094,1577.687435620671,164.73836317787675,1213.1446630872485,1942.0452871188752,71821.90167001274,2316.8662347514623,17039.538012401998,21081.573765199486,244.8688058512042,7.478713941241358,0.72693714659221
Pregnant,36,Hg,1765.829035820375,7.645114628846199,1751.058807401157,1781.1717119188238,4570.38103388803,19.787355509954864,4532.15220739123,4610.09148967225,1575.9934599613896,6.823226037915471,1562.811105996976,1589.686720576638,71821.90167001274,2316.8662347514623,17045.4799528212,21081.742692567892,0,7.475631796402613,0.032365569286266424
Pregnant,36,P_nb,1765.7788192551516,3.221277677481427,1760.1623633298766,1772.5777448777862,4570.251061601569,8.337424577010752,4555.714352147916,4587.848280860153,1575.9486419315754,2.874973992072674,1570.9359834992815,1582.0166485724667,71801.32207843156,0,17050.17082229927,21081.742692567892,0,7.475419204728063,0.01363726914799227
Pregnant,36,P_cost,1765.763913648713,2.136763165835588,1764.220119316951,1769.6049504882274,4570.212482384904,5.5304458409862285,4566.216779408579,4580.153989498941,1575.9353387534154,1.907050289995251,1574.5575101408892,1579.3634446548074,71801.32207843156,0,17045.4799528212,21081.742692567892,0,7.475356101889014,0.009045980295867857
Pregnant,36,Es,1764.2752956026613,165.196885431529,1375.455654121574,2149.086260015269,4566.359588618653,427.56840935219276,3560.002869491132,5562.340908274815,1574.6067546960874,147.4373825352389,1227.5871963762525,1918.048589060281,71801.32207843156,0,17045.4799528212,21081.742692567892,0,7.469054041965873,0.6993605067915762
Pregnant,36,E_FnU,1768.7696862934247,75.1902251559434,1650.1666242348279,1898.3980236395785,4577.9921292300405,194.60999452126526,4271.019498019553,4913.500767067144,1578.6179755965657,67.10689466250525,1472.7653441446737,1694.3106093334977,71801.32207843156,0,17045.4799528212,21081.742692567892,0,7.488081031143066,0.3183175871232076
Pregnant,37,all,1767.7961981505123,182.60132997888385,1362.4852765631404,2172.7635399545406,4575.472512860149,472.61520700417,3526.4324805163633,5623.623279882339,1578.0859323637933,164.80962047333918,1213.4265383927293,1942.6808130908719,71821.90167001274,2316.8662347514623,17039.538012401998,21087.74859846496,246.2910108129282,7.478388670162411,0.7267591562181938
Pregnant,37,Hg,1766.2751652390455,7.648884412759613,1751.4973626721458,1781.621467684929,4571.535721795177,19.797112597730766,4533.287291622024,4611.255563419817,1576.3916282052335,6.826590550941643,1563.2025143524222,1590.0881253171783,71821.90167001274,2316.8662347514623,17045.4799528212,21087.918506968308,0,7.4753306149411065,0.03237204539028288
Pregnant,37,P_nb,1766.2249486738217,3.2300372224846896,1760.6009164683542,1773.0464788533704,4571.405749508715,8.360096340548612,4556.84943085927,4589.061474679311,1576.346810175419,2.882791841568486,1571.3273899514725,1582.434991268728,71801.32207843156,0,17050.17082229927,21087.918506968308,0,7.475118085526221,0.013670347979654296
Pregnant,37,P_cost,1766.2100526992701,2.14924740278429,1764.676844639639,1770.0559683660874,4571.367195221641,5.5627579836769785,4567.398892008477,4581.321329888697,1576.3335155936693,1.9181924081644757,1574.965135175337,1579.7659758236887,71801.32207843156,0,17045.4799528212,21087.918506968308,0,7.4750550419321105,0.009096167587761817
Pregnant,37,Es,1764.7208947064282,165.28541100778048,1375.7470362691197,2149.762723791871,4567.51290394605,427.79753437307886,3560.7570350494857,5564.091755696607,1575.0044496365688,147.51639116313066,1227.8472534653401,1918.6523295505544,71801.32207843156,0,17045.4799528212,21087.918506968308,0,7.468752542438568,0.6995303548540612
Pregnant,37,E_FnU,1769.2165737107628,75.20954872360531,1650.6032121329843,1898.9001894871851,4579.148779016092,194.66000846109608,4272.149490226548,4914.800490437421,1579.0168203503765,67.12414084865382,1473.1549966298442,1694.758789806007,71801.32207843156,0,17045.4799528212,21087.918506968308,0,7.487779411840031,0.3183061468417249
Pregnant,38,all,1768.1714101960945,182.6650487854771,1362.6780294107239,2173.2295574234354,4576.443649919303,472.7801262682937,3526.9313702395207,5624.829442743009,1578.4208883201422,164.86676631749515,1213.670688273768,1943.210884218215,71821.90167001274,2316.8662347514623,17039.538012401998,21092.90649066656,247.46295663592807,7.478127528998951,0.7266040453079906
Pregnant,38,Hg,1766.6501562291562,7.652217791777518,1751.8728435812877,1782.0139656299718,4572.506286710757,19.80574016695357,4534.259124563333,4612.271440454044,1576.72630576233,6.829565574811574,1563.5376291597702,1590.438427742774,71821.90167001274,2316.8662347514623,17045.4799528212,21093.077207658855,0,7.4750890552366815,0.032378232476823116
Pregnant,38,P_nb,1766.5999396639322,3.2377674280091577,1760.9692410625646,1773.4364413171286,4572.376314424296,8.38010393131782,4557.802741573697,4590.070789291392,1576.6814877325157,2.8896910107992495,1571.6561177840333,1582.7830307901352,71801.32207843156,0,17050.17082229927,21093.077207658855,0,7.4748765777997805,0.013699712860056322
Pregnant,38,P_cost,1766.5850560773347,2.1601432955592554,1765.068433236913,1770.428040712686,4572.33779220016,5.590959117918079,4568.412415436717,4582.284340668129,1576.668204206952,1.9279169372131304,1575.3146260126612,1580.0980485062514,71801.32207843156,0,17045.4799528212,21093.077207658855,0,7.474813602040326,0.009140045893887437
Pregnant,38,Es,1765.0954406513279,165.36099078692408,1375.991483934082,2150.375437852192,4568.482316979907,427.99315262498,3561.389723123507,5565.677603852731,1575.3387299930716,147.58384573275174,1228.0654217667266,1919.1991737423211,71801.32207843156,0,17045.4799528212,21093.077207658855,0,7.468510708437881,0.6996790666426059
Pregnant,38,E_FnU,1769.5922017738415,75.2258060950754,1650.9715072908689,1899.323202465936,4580.120992826413,194.70208636372456,4273.102724752837,4915.895347558893,1579.3520664918667,67.13865047024986,1473.4836981906333,1695.1363267444458,71801.32207843156,0,17045.4799528212,21093.077207658855,0,7.487537503150119,0.3182970877566974
Pregnant,39,all,1768.4901635155668,182.72642300549825,1362.8213433871786,2173.6373370077417,4577.268658510879,472.9389771907014,3527.3023005315213,5625.884872255331,1578.7054453032779,164.9217355611481,1213.8670595941933,1943.6633747400379,71821.90167001274,2316.8662347514623,17039.538012401998,21097.216517533616,248.55137739189462,7.477929181734904,0.7264825482408547
Pregnant,39,Hg,1766.968718831669,7.655259297725682,1752.1883679960533,1782.3460770055574,4573.3308016819665,19.813612299995885,4535.075775989785,4613.1310228379125,1577.0106212696437,6.832280103446856,1563.8192330999257,1590.7348354613491,71821.90167001274,2316.8662347514623,17045.4799528212,21097.387985393518,0,7.474909322241526,0.03238448336911228
Pregnant,39,P_nb,1766.9185022664453,3.244808316708984,1761.281746661306,1773.773105407803,4573.200829395506,8.398327407952664,4558.6115795939695,4590.9421551731375,1576.9658032398295,2.89597496825954,1571.9350274461965,1583.0835017838408,71801.32207843156,0,17050.17082229927,21097.387985393518,0,7.474696888219621,0.013726699107323279
Pregnant,39,P_cost,1766.903622825014,2.1704145419453176,1765.388615867479,1770.7570598913292,4573.162317900036,5.617543520329057,4569.241123421711,4583.135919718734,1576.9525234138057,1.9370839725272602,1575.600387386797,1580.3916964547361,71801.32207843156,0,17045.4799528212,21097.387985393518,0,7.474633942863386,0.00918162937453856
Pregnant,39,Es,1765.4136299816475,165.42632076918005,1376.1995332844037,2150.901338437404,4569.305865834853,428.1622419908189,3561.9282037949274,5567.038758308576,1575.6227123568458,147.64215241062723,1228.2511047568714,1919.6685373477849,71801.32207843156,0,17045.4799528212,21097.387985393518,0,7.468330740505441,0.6998124721071879
Pregnant,39,E_FnU,1769.9113055069995,75.2396361963208,1651.2656442496004,1899.6837761280874,4580.946908371057,194.73788191988916,4273.8640204107305,4916.828597037403,1579.6368649555372,67.15099376547903,1473.7462139347344,1695.4581369094494,71801.32207843156,0,17045.4799528212,21097.387985393518,0,7.487357515770088,0.318290557162669
Pregnant,40,all,1768.7557616015883,182.77202250390536,1362.9548931850695,2173.964813892877,4577.95608885117,473.0569994218727,3527.6479588319453,5626.732459487446,1578.942548102179,164.96262995586625,1214.0407728500006,1943.9578791530344,71821.90167001274,2316.8662347514623,17039.538012401998,21100.816539804287,249.4508309077663,7.477761431160518,0.7263619437915377
Pregnant,40,Hg,1767.2341571997213,7.657807238866678,1752.4488076880173,1782.618734412989,4574.017818634573,19.820206971184344,4535.7498551925155,4613.83672436303,1577.247523667094,6.834554127994601,1564.0516742043155,1590.9781808148377,71821.90167001274,2316.8662347514623,17045.4799528212,21100.98862816918,0,7.47475652188882,0.03238973418937669
Pregnant,40,P_nb,1767.1839406344975,3.250697549354516,1761.5421309100284,1774.0536483417911,4573.887846348111,8.4135701277411,4559.285515296544,4591.6682662964,1577.2027056372797,2.901231078531414,1572.1674190677738,1583.3338849297936,71801.32207843156,0,17050.17082229927,21100.98862816918,0,7.474544124116355,0.013749266110964862
Pregnant,40,P_cost,1767.1690705456963,2.1788194860783356,1765.666319423017,1771.0203538117942,4573.84935905945,5.6392974933792255,4569.959885565456,4583.817386336409,1577.189434158431,1.94458534254456,1575.8482364018814,1580.6266849435892,71801.32207843156,0,17045.4799528212,21100.98862816918,0,7.4744812290592435,0.009215612485324966
Pregnant,40,Es,1765.6787555740905,165.4809812864559,1376.3724148284584,2151.3264666037885,4569.992073250587,428.30371627082695,3562.3756619089513,5568.139090033335,1575.8593356036506,147.69093664511274,1228.405400658259,1920.0479620804604,71801.32207843156,0,17045.4799528212,21100.98862816918,0,7.468177739785738,0.6999242511696814
Pregnant,40,E_FnU,1770.1771947641214,75.2511613230407,1651.5096353273873,1899.9771171841141,4581.635092330667,194.76771165963476,4274.495526729708,4917.587832711824,1579.8741697691955,67.16127988263267,1473.9639747343822,1695.7199423144223,71801.32207843156,0,17045.4799528212,21100.98862816918,0,7.4872044983717565,0.31828499159975093
Pregnant,41,all,1768.9792549110107,182.81305579970785,1363.0600803874052,2174.245574569736,4578.534542122616,473.16320324630266,3527.920208061519,5627.459134180494,1579.1420642392552,164.99940145698727,1214.1825534277832,1944.2119666304845,71821.90167001274,2316.8662347514623,17039.538012401998,21103.82414602532,250.24312512385637,7.477627248775873,0.7262638333374237
Pregnant,41,Hg,1767.4575155815076,7.65999885756961,1752.667880258608,1782.8498326224196,4574.5959226815485,19.825879396062515,4536.316866551691,4614.434860905086,1577.4468698901892,6.836510136573281,1564.2471953626523,1591.1844347948572,71821.90167001274,2316.8662347514623,17045.4799528212,21103.996780969333,0,7.4746356638599485,0.032394385800599376
Pregnant,41,P_nb,1767.4072990162838,3.255756591985641,1761.7611559501931,1774.2899561200911,4574.465950395087,8.426664120433427,4559.852403635794,4592.279886428471,1577.402051860375,2.905746248425319,1572.3628978054462,1583.5447884236105,71801.32207843156,0,17050.17082229927,21103.996780969333,0,7.474423296362552,0.013768701154492193
Pregnant,41,P_cost,1767.392434234751,2.186152456309489,1765.8951738757298,1771.246873419414,4574.427476842885,5.6582769457422115,4570.552214737182,4584.403672379659,1577.388785118236,1.9511299812904186,1576.0524878404078,1580.8288525447101,71801.32207843156,0,17045.4799528212,21103.996780969333,0,7.4743604327150805,0.009245310267720769
Pregnant,41,Es,1765.901852221507,165.5271579177162,1376.5180916695854,2151.618894207059,4570.56949986743,428.4232322576184,3562.752707850692,5568.895961477095,1576.0584482301483,147.73214905435117,1228.5354165002386,1920.3089522334808,71801.32207843156,0,17045.4799528212,21103.996780969333,0,7.468056712609856,0.7000197668129365
Pregnant,41,E_FnU,1770.4009325399281,75.26086377259934,1651.7148796773795,1900.2249540072874,4582.214178338638,194.79282388202182,4275.026747400276,4918.229292724744,1580.0738545995303,67.16993926966269,1474.1471542759573,1695.9411354223253,71801.32207843156,0,17045.4799528212,21103.996780969333,0,7.487083470484473,0.31828065539809797
Pregnant,42,all,1769.1669519471268,182.84556731697242,1363.152658520676,2174.5053202842214,4579.020346216093,473.24735070275216,3528.1598220535147,5628.13141720622,1579.30962405534,165.02855792195263,1214.305966963195,1944.4187184881316,71821.90167001274,2316.8662347514623,17039.538012401998,21106.336130060856,250.89326160319834,7.477519915647863,0.7261778287277977
Pregnant,42,Hg,1767.6450976422077,7.661921680311137,1752.8517123041838,1783.048582372572,4575.081429191597,19.830856113746474,4536.79266714024,4614.9492720231265,1577.6142859281367,6.838226246119474,1564.4112645311175,1591.3618179390094,71821.90167001274,2316.8662347514623,17045.4799528212,21106.509213513793,0,7.4745391100393,0.032398660417712215
Pregnant,42,P_nb,1767.594881076984,3.260190151508177,1761.9449464162162,1774.4888670886855,4574.951456905134,8.438139215668222,4560.328096606678,4592.794714817774,1577.5694678983223,2.909703177816629,1572.5269298643716,1583.7223154544047,71801.32207843156,0,17050.17082229927,21106.509213513793,0,7.474326767821262,0.01378580962101323
Pregnant,42,P_cost,1767.5800233304574,2.192550998448619,1766.0919943792933,1771.432809757779,4574.913001561184,5.674837878337612,4571.061632511112,4584.884919373076,1577.556207434891,1.9568406477026237,1576.228149141763,1580.9947997838192,71801.32207843156,0,17045.4799528212,21106.509213513793,0,7.474263941404552,0.009271266166788607
Pregnant,42,Es,1766.0892146824765,165.56655103840333,1376.6401551088647,2151.8644877234583,4571.054438001704,428.52519092292624,3563.068636752356,5569.531615284245,1576.2256682764496,147.76730721480214,1228.6443575008122,1920.5281432014638,71801.32207843156,0,17045.4799528212,21106.509213513793,0,7.467960013336762,0.7001030142880836
