phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,GERcalf7to9.6mths,mass,mass_sd,pctbodywt,pctbodywt_sd
Lactating,26,P_cost,1498.6051023290129,1.6203364512823457,1496.7296957496142,1501.9334871757935,4596.561868488148,4.969939535445853,4590.809570996716,4606.77077999298,1585.0213339614306,1.7137722536020186,1583.0377831023159,1588.5416482734413,78807.66401545325,19932.12815085348,0,7.952092832061994,0.008598039510039152
Lactating,26,Es,1497.5091450359946,121.26752660445115,1211.9848583037876,1780.094065124192,4593.2003188078825,371.9550185766779,3717.4325485788436,5459.952384624623,1583.86217889927,128.26035123333722,1281.8732926133946,1882.7422015946977,78807.66401545325,19932.12815085348,0,7.946277321277658,0.6434854836504008
Lactating,26,GERcalf,1498.6054640242949,1.538638266330579,1497.582452631859,1501.2664141986033,4596.562977889644,4.719352665635888,4593.4251698372145,4604.724715819246,1585.0217165136703,1.627362988150287,1583.9397137369706,1587.8361089031882,78807.66401545325,19932.12815085348,0,7.952094751336428,0.008164522001031547
Lactating,26,E_FnU,1501.1564282004845,63.80749188235834,1400.502950443578,1611.1956176088413,4604.387363808209,195.712054933284,4295.660310184084,4941.902524598547,1587.7197806235204,67.48691549423586,1481.262175925546,1704.1043188270853,78807.66401545325,19932.12815085348,0,7.965631008425636,0.3385835921958294
Lactating,27,all,1502.2091631606224,138.26670883996397,1200.1343908701065,1805.300960227312,4607.616340786783,424.0953674503096,3681.084476198226,5537.267651117387,1589.1696139629075,148.26378502058785,1268.6555351425775,1913.594524123092,78807.66401545325,19968.23192387259,218.9734662543765,7.95424905774884,0.6895230262841834
Lactating,27,P_cost,1500.7337849320024,1.635190375910037,1498.9659572561425,1504.0357805409378,4603.091021009924,5.015499892497178,4597.668692424303,4613.218990734808,1587.272765865491,1.7294827215507518,1585.4029973876907,1590.7651692188997,78807.66401545325,19968.23192387259,0,7.948990035356416,0.00866117104480896
Lactating,27,Es,1499.6354586148373,121.59599310774179,1213.2637144191538,1782.9884720116927,4599.72220499509,372.96249986828366,3721.355090445303,5468.8301872627535,1586.1111051707205,128.60775857527022,1283.225893257001,1885.8035128492254,78807.66401545325,19968.23192387259,0,7.9431724912733985,0.6440618231277452
Lactating,27,GERcalf,1500.7340971992107,1.5760177177927603,1499.6892589295194,1503.459867537062,4603.091978804303,4.834003924322736,4599.887222767013,4611.452534882586,1587.2730961394147,1.666897904938886,1586.168007850694,1590.1560465112368,78807.66401545325,19968.23192387259,0,7.9489916893532495,0.008347749121172955
Lactating,27,E_FnU,1503.2886808460564,63.898897187391746,1402.4999166996781,1613.531308835141,4610.927466460594,195.99241574284022,4301.785458784727,4949.066619536358,1589.9749884346875,67.58359163546216,1483.3742961326645,1706.5746963918475,78807.66401545325,19968.23192387259,0,7.962522643448603,0.33845556228072476
Lactating,28,all,1504.0092188182302,138.52040428342218,1201.2970698537836,1807.7284149613276,4613.137519904655,424.87350893654707,3684.6506764422766,5544.713205553652,1591.0739059737232,148.53379107095532,1269.924748091732,1916.1859416387508,78807.66401545325,19998.42627751147,223.50239557473185,7.9516891194696395,0.6888057341437417
Lactating,28,P_cost,1502.5326743560986,1.655966253639634,1500.842357792439,1505.8275162854748,4608.6086230250085,5.0792242233484615,4603.42403860706,4618.714650791582,1589.175387250003,1.7514566287408484,1587.3875995196759,1592.6602244108904,78807.66401545325,19998.42627751147,0,7.946502215712116,0.008757972274600366
Lactating,28,Es,1501.432363920414,121.88024425197524,1214.3207179252845,1785.6186052309226,4605.233721268497,373.8343626216047,3724.597160022931,5476.897402599049,1588.0116280236198,128.90840090400164,1284.3438482837691,1888.5853112410516,78807.66401545325,19998.42627751147,0,7.940682961685654,0.6445927250233738
Lactating,28,GERcalf,1502.5329495146564,1.6113813354403663,1501.4674933828105,1505.32004259863,4608.609466998736,4.942472163325612,4605.341471300218,4617.158113852941,1589.1756782754264,1.7043007459743245,1588.0487832069716,1592.123487535497,78807.66401545325,19998.42627751147,0,7.94650367095374,0.008522174306739428
Lactating,28,E_FnU,1505.090591457264,63.97624231416495,1404.1837433390199,1615.4997444677772,4616.454335142029,196.22965079554797,4306.950137132289,4955.104258241501,1591.8808052213892,67.66539682605102,1485.155219700789,1708.6566407729317,78807.66401545325,19998.42627751147,0,7.9600303700470825,0.3383536078643437
Lactating,29,all,1505.519710375613,138.72523737833555,1202.2876829056254,1809.5829751307133,4617.77054022772,425.5017785133822,3687.6891114332216,5550.401562375717,1592.671864341205,148.7519417566283,1271.0035647111238,1918.5084100954439,78807.66401545325,20023.66864674983,227.35529724475617,7.949584976263486,0.688162143687954
Lactating,29,P_cost,1504.042191694798,1.6734738410860213,1502.4467441932745,1507.3117114416323,4613.23865519833,5.132923966356286,4608.345055718868,4623.267014085679,1590.7719500683897,1.7699737815021672,1589.0845019720236,1594.2300048571306,78807.66401545325,20023.66864674983,0,7.944458021815089,0.008839408066161066
Lactating,29,Es,1502.940204528293,122.12273719194542,1215.2456074809133,1787.6723912962916,4609.858610527957,374.5781434878998,3727.4340061389357,5483.19683044661,1589.6064174234336,129.16487706479305,1285.3220710823916,1890.7575277402102,78807.66401545325,20023.66864674983,0,7.9386372470833555,0.6450609992777653
Lactating,29,GERcalf,1504.0424235109924,1.6429022768417825,1502.9586034644983,1506.884173880345,4613.239366231195,5.039154042414024,4609.915044239848,4621.95565938089,1590.7721952521363,1.7376393249703062,1589.6258773240854,1593.7778135796173,78807.66401545325,20023.66864674983,0,7.944459246284744,0.00867792688555261
Lactating,29,E_FnU,1506.6026315591657,64.04120144030234,1405.620949437753,1617.1059456897892,4621.092105202482,196.42889517403657,4311.358374325882,4960.030841821622,1593.4800362767182,67.73410178415055,1486.6753014916835,1710.355462697111,78807.66401545325,20023.66864674983,0,7.957982447613896,0.3382701890402332
Lactating,30,all,1506.7822179458992,138.90129546367422,1203.106825280633,1811.304657314632,4621.642937397086,426.041788607068,3690.201606953202,5555.682352267569,1594.007479899568,148.93935430926274,1271.8971323025114,1920.3185207620315,78807.66401545325,20044.771722016147,230.90543844889348,7.9478234819132165,0.6875755408662656
Lactating,30,P_cost,1505.303881940583,1.690823548506445,1503.772761600622,1508.5637388295113,4617.108545448007,5.186139455502968,4612.412251968294,4627.107266157745,1592.1063949820714,1.788323950173437,1590.4869834373428,1595.5542297095672,78807.66401545325,20044.771722016147,0,7.942751441930285,0.008921647873940288
Lactating,30,Es,1504.2005007772661,122.32310811771347,1216.123288210672,1789.2834057258735,4613.724225073127,375.19272657954133,3730.12605207475,5488.1381772264185,1590.9393879562508,129.37680226880735,1286.2503627843964,1892.4614404229033,78807.66401545325,20044.771722016147,0,7.936929439854109,0.6454391402557432
Lactating,30,GERcalf,1505.304084816943,1.668128263823111,1504.205561606158,1508.1895748739237,4617.109167715834,5.116527868028703,4613.739747783593,4625.959620411614,1592.1066095571841,1.7643199544926502,1590.944740615032,1595.1584897971084,78807.66401545325,20044.771722016147,0,7.942752512409488,0.008801895970482587
Lactating,30,E_FnU,1507.8664378151593,64.09548043818774,1406.787232684895,1618.4476108372382,4624.968485735572,196.59538117595395,4314.935629663753,4964.146033240268,1594.8167192191631,67.79151075032895,1487.9088378150875,1711.7744942207821,78807.66401545325,20044.771722016147,0,7.956272794404031,0.33820046289611894
Lactating,31,all,1507.8632694269984,139.0617565699671,1203.9048337051017,1812.8986857927111,4624.958767570205,426.53395922720995,3692.649279851783,5560.571599280165,1595.151138840919,149.11005678010758,1272.630147074678,1921.7156799459171,78807.66401545325,20062.41189294401,234.1342988631307,7.946484979599624,0.6870918084520663
Lactating,31,P_cost,1506.3842080719228,1.7129193602739612,1504.9025804129237,1509.645307095836,4620.422150808839,5.253912323529378,4615.877662611069,4630.424681428404,1593.2490175202893,1.8116939046653024,1591.6819526245065,1596.6981660097947,78807.66401545325,20062.41189294401,0,7.9414630006706135,0.00903028964978273
Lactating,31,Es,1505.279650957138,122.50657675583528,1216.8721928351654,1790.6993181568769,4617.034223523995,375.75546651999895,3732.4231124776084,5492.481101909749,1592.0807667324123,129.57085052413757,1287.0424525784858,1893.959000658534,78807.66401545325,20062.41189294401,0,7.935639918211181,0.6458388513581855
Lactating,31,GERcalf,1506.384385192127,1.6962548746200905,1505.269515057699,1509.3186451022495,4620.422694076692,5.202798565011176,4617.003134420674,4629.422734977488,1593.2492048540319,1.7940684706935381,1592.0700463519565,1596.3526672336168,78807.66401545325,20062.41189294401,0,7.941463934425457,0.008942436633576217
Lactating,31,E_FnU,1508.9485740749333,64.14212038582534,1407.7900673390525,1619.5923719885968,4628.287643171014,196.7384364775315,4318.011551081969,4967.657275427209,1595.961256265867,67.84084016466603,1488.9695003730926,1712.9852673886928,78807.66401545325,20062.41189294401,0,7.954982007059529,0.33814897494216933
Lactating,32,all,1508.7563931768952,139.18495616250843,1204.583825366445,1814.1759384206268,4627.698180752662,426.91184033038303,3694.731901334053,5564.4892228867975,1596.0959818773058,149.2412485697445,1273.2600747116442,1922.8586440893691,78807.66401545325,20077.15376230369,236.9006069775815,7.945314050867092,0.6866239138707494
Lactating,32,P_cost,1507.2767480378157,1.7284307686631797,1505.8463460240748,1510.5237725646246,4623.1597733933,5.30148933245429,4618.7724058721615,4633.119134336875,1594.1930253080347,1.8280997698118242,1592.680139955918,1597.6272877023705,78807.66401545325,20077.15376230369,0,7.940333795227726,0.009105373159238409
Lactating,32,Es,1506.1712042600147,122.65386023151025,1217.4940013293171,1792.0341883421731,4619.768819789121,376.2072183571533,3734.330340211771,5496.575451637757,1593.023730961766,129.72662701970805,1287.700117314404,1895.3708453923305,78807.66401545325,20077.15376230369,0,7.9345097906894715,0.6461405264688423
Lactating,32,GERcalf,1507.2768980659878,1.7169708281930818,1506.1499743695358,1510.2470762835444,4623.160233563744,5.26633909487779,4619.703702898156,4632.270444062972,1594.193183987498,1.8159789982337768,1593.001276861433,1597.3346358837837,78807.66401545325,20077.15376230369,0,7.940334585576125,0.009045002193704464
Lactating,32,E_FnU,1509.842603987083,64.18060015653978,1408.6188129083134,1620.5397025653967,4631.0298357587,196.85646266501698,4320.5535017776,4970.562953246805,1596.9068399167932,67.88153885000587,1489.8460350957243,1713.9872252575187,78807.66401545325,20077.15376230369,0,7.953850724175363,0.3381033967945116
Lactating,33,all,1509.5120705034024,139.2920564045615,1205.1595482472312,1815.1810404548671,4630.01601456926,427.24034107281466,3696.4977740356253,5567.572098874172,1596.8954214434068,149.3552664100108,1273.7831068625821,1923.956386163862,78807.66401545325,20089.4720672099,239.24366091604213,7.944385770090749,0.6862468095262289
Lactating,33,P_cost,1508.0319229975048,1.744428859463768,1506.649401604831,1511.2693955090465,4625.476066336884,5.350559106758618,4621.235559544229,4635.406129082369,1594.9917470127189,1.8450203816409025,1593.5295032911135,1598.4159065801275,78807.66401545325,20089.4720672099,0,7.939440825904377,0.009184016262191137
Lactating,33,Es,1506.9255499721924,122.78253342389733,1218.0198779473303,1793.020031751034,4622.082569242439,376.60188823296244,3735.943323115761,5499.59925705149,1593.821575600841,129.86272008033188,1288.2563183157797,1896.413536914307,78807.66401545325,20089.4720672099,0,7.9336160266863445,0.6464217658177998
Lactating,33,GERcalf,1508.0320493010536,1.7367113685833857,1506.8936534358465,1511.0364544435874,4625.476453738525,5.326887811200924,4621.984735328437,4634.6916459824315,1594.9918805994917,1.836857865931393,1593.7878397684265,1598.1695330973903,78807.66401545325,20089.4720672099,0,7.939441490863478,0.009143385449782684
Lactating,33,E_FnU,1510.599038532856,64.21321688973441,1409.3143361161742,1621.339864370855,4633.349992138592,196.95650558616018,4322.6868292638965,4973.017231053463,1597.7068938408938,67.91603640902075,1490.5816652634126,1714.8335279494697,78807.66401545325,20089.4720672099,0,7.9529560980782374,0.33806780079539034
Lactating,34,all,1510.147409977457,139.38218534474817,1205.5265471464393,1816.0884486970876,4631.964744888839,427.5167869817906,3697.623442928155,5570.355325835605,1597.5675546395248,149.45122082869486,1274.2215624381179,1924.8879868756896,78807.66401545325,20099.764000315816,241.19455600561935,7.943632158204505,0.685937310113542
Lactating,34,P_cost,1508.666838101281,1.7589882430411188,1507.3179081681135,1511.8954862013297,4627.423495016534,5.395216039579896,4623.286020851777,4637.326491289793,1595.6632741436324,1.8604193239930673,1594.2365589144056,1599.078100444756,78807.66401545325,20099.764000315816,0,7.938716465121485,0.009255926208704914
Lactating,34,Es,1507.5597687176019,122.89191009255184,1218.461844467511,1793.9683325358928,4624.027862032981,376.9373712922809,3737.298934711274,5502.507910719335,1594.4923662182691,129.97840389388998,1288.7237705900945,1897.416520937702,78807.66401545325,20099.764000315816,0,7.932890984158898,0.6466663185291514
Lactating,34,GERcalf,1508.6669434268479,1.7539486461000713,1507.518533866613,1511.7012347331035,4627.423818073946,5.379758452323736,4623.901385389192,4636.730677962881,1595.66338554274,1.8550891214909337,1594.44875358248,1598.8726475734072,78807.66401545325,20099.764000315816,0,7.938717019352407,0.009229407476932636
Lactating,34,E_FnU,1511.235011531403,64.24065967404707,1409.898753320056,1622.0122047323462,4635.30066562153,197.0406788321612,4324.479369427062,4975.079451489969,1598.379539869493,67.94506166626249,1491.199782561056,1715.5446384448169,78807.66401545325,20099.764000315816,0,7.952230383622308,0.33803910167897944
Lactating,35,all,1510.6858578250528,139.46643200308293,1205.7935563576284,1816.9074364894045,4633.616286606254,427.7751905976914,3698.4424207607926,5572.8673472154005,1598.1371880644306,149.54078644434657,1274.5762132869638,1925.7373632816489,78807.66401545325,20108.36567772799,243.0530044000608,7.94303816423302,0.6856697773544369
Lactating,35,P_cost,1509.2049159674611,1.773125916729893,1507.8672589075557,1512.4410193481363,4629.073901917003,5.438579492490839,4624.971004212251,4638.999765227477,1596.2323799713804,1.875372238789945,1594.8175876593968,1599.655091457751,78807.66401545325,20108.36567772799,0,7.938150745584292,0.009326328498526888
Lactating,35,Es,1508.0972692488697,122.98544692870094,1218.8371412366819,1794.7983454223504,4625.6764981162805,377.2242699913936,3738.4500550536877,5505.053748564352,1595.0608614194073,130.07733447979092,1289.1207086392026,1898.2943960566731,78807.66401545325,20108.36567772799,0,7.9323247198855915,0.6468816837952398
Lactating,35,GERcalf,1509.2050109937952,1.769210256320197,1508.0477394911038,1512.2657627088947,4629.07419338433,5.426569273586724,4625.524579111369,4638.462213350811,1596.2324804773552,1.8712307839954256,1595.0084755556447,1599.469728741659,78807.66401545325,20108.36567772799,0,7.938151245405991,0.009305732817799558
Lactating,35,E_FnU,1511.773993360702,64.26393692989679,1410.3936909840331,1622.5816037262548,4636.953845181985,197.11207545724648,4325.997455539261,4976.8259273956555,1598.9496017868917,67.96968119215396,1491.7232605307797,1716.1468715157432,78807.66401545325,20108.36567772799,0,7.95166363797475,0.3380169342525789
Lactating,36,all,1511.1332521615589,139.5316859701818,1206.0313472500009,1817.5756246761118,4634.988546545957,427.9753393203055,3699.1717793802545,5574.916831989755,1598.6104927057072,149.6102317570836,1274.881864583117,1926.4161397781493,78807.66401545325,20115.55256025717,244.6713922621867,7.942528793618091,0.6854090076773208
Lactating,36,P_cost,1509.652008203051,1.7844405060395405,1508.3345864262076,1512.8848779922262,4630.445235244652,5.473283905079268,4626.40440374425,4640.361180396324,1596.7052535326388,1.8873392776135403,1595.3118633600861,1600.12454496425,78807.66401545325,20115.55256025717,0,7.9376653897506735,0.009382487863358057
Lactating,36,Es,1508.5438744481012,123.0631677116893,1219.1484776081231,1795.382089253407,4627.046337592916,377.46265726694617,3739.404994344244,5506.844223340282,1595.5332198596261,130.15953698860213,1289.4499980497394,1898.9118011518215,78807.66401545325,20115.55256025717,0,7.931838884764038,0.6470592174821077
Lactating,36,GERcalf,1509.65208968116,1.781765010267509,1508.487527261248,1512.7346082835638,4630.445485156499,5.465077552500901,4626.873507986181,4639.900269105048,1596.7053397091377,1.8845095008623665,1595.4736234435106,1599.9656100362236,78807.66401545325,20115.55256025717,0,7.93766581815799,0.009368420256998945
Lactating,36,E_FnU,1512.221831720078,64.28327728848794,1410.8050009295148,1623.0547935563845,4638.327467040575,197.17139672519411,4327.2590364644775,4978.277307967063,1599.42326449675,67.99013680179108,1492.1582884360269,1716.6473475748492,78807.66401545325,20115.55256025717,0,7.951177377333264,0.33799785811562044
Lactating,37,all,1511.5094224090662,139.5873837846615,1206.22850055796,1818.1414789242942,4636.142346044615,428.146177154634,3699.7764933080284,5576.652435356029,1599.0084488845785,149.66949645602142,1275.1365318042274,1926.9902086552136,78807.66401545325,20121.557332386394,246.09516413787912,7.942114875377233,0.6851812675964417
Lactating,37,P_cost,1510.0279225478648,1.79450413302969,1508.7261371970446,1513.2592295298846,4631.598249831686,5.5041513324019915,4627.605378797657,4641.509401499227,1597.102844769547,1.8979832180696519,1595.7259926888473,1600.5204832755958,78807.66401545325,20121.557332386394,0,7.937272540028254,0.009432586090216667
Lactating,37,Es,1508.9193809221267,123.1291302052158,1219.4102432511002,1795.8612747612297,4628.1981011477,377.664979200872,3740.207888963458,5508.313994015536,1595.9303797061034,130.22930317271448,1289.7268582632616,1899.418618626047,78807.66401545325,20121.557332386394,0,7.931445629893638,0.64721284253235
Lactating,37,GERcalf,1510.027992932851,1.7926704904698214,1508.857099269424,1513.1294188174236,4631.598465718409,5.498527134634144,4628.007069187729,4641.111242591257,1597.1029192132444,1.8960438395290327,1595.8645066164584,1600.3831871004336,78807.66401545325,20121.557332386394,0,7.937272909998114,0.00942294777789034
Lactating,37,E_FnU,1512.5983736638548,64.299549281849,1411.1506941291361,1623.4524347061827,4639.482406616025,197.22130662079732,4328.319355942308,4979.496963594594,1599.8215195227674,68.00734711061976,1492.5239158421753,1717.0679184808944,78807.66401545325,20121.557332386394,0,7.950783794193679,0.33798252285949765
Lactating,38,all,1511.8256362958546,139.63232668143854,1206.3987998634477,1818.6136789012296,4637.112245781403,428.284027216177,3700.2988399172978,5578.1007798230985,1599.342975944079,149.7173514730942,1275.3539336951994,1927.4713925752144,78807.66401545325,20126.57316027907,247.26838944369905,7.941780253418765,0.6849878861002824
Lactating,38,P_cost,1510.3439219356821,1.8033586623776015,1509.0593436356378,1513.569509963876,4632.567491651462,5.5313101829228986,4628.627398546283,4642.46110199004,1597.4370660867112,1.90734833893893,1596.078413291822,1600.8486558586346,78807.66401545325,20126.57316027907,0,7.93695505621068,0.009476766480561094
Lactating,38,Es,1509.235035149002,123.18544705160886,1219.5796563948652,1796.2640033503908,4629.166284280553,377.8377157465314,3740.727517513662,5509.549253973887,1596.2642359588112,130.28886749880394,1289.9060405219525,1899.8445703358234,78807.66401545325,20126.57316027907,0,7.93112778438174,0.6473474965720264
Lactating,38,GERcalf,1510.3439802074195,1.8022645769035048,1509.1675186982338,1513.4620396618925,4632.567670384101,5.527954374535751,4628.9591960071875,4642.131466189838,1597.4371277186556,1.9061911636330993,1596.192826209375,1600.7349883413235,78807.66401545325,20126.57316027907,0,7.936955362432429,0.009471016990588037
Lactating,38,E_FnU,1512.9148977801276,64.31323989523374,1411.4479530757167,1623.786430617067,4640.45325789703,197.26329883832196,4329.231116576778,4980.521404833861,1600.1562958265622,68.02182718562825,1492.8383160609576,1717.421174080642,78807.66401545325,20126.57316027907,0,7.950465700661656,0.33797023787374386
Lactating,39,all,1512.0941663317296,139.67535438006834,1206.5560028448733,1818.987379316157,4637.935888328414,428.41600293046173,3700.781017129233,5579.247003784852,1599.627059561088,149.76308960747915,1275.5272762796772,1927.8921266180153,78807.66401545325,20130.76454886657,248.35798915920196,7.941521320985517,0.6848274397970386
Lactating,39,P_cost,1510.6122633540915,1.811771031965927,1509.3339685182673,1513.8419270899503,4633.390555665911,5.557112829139188,4629.469735371156,4643.296667124637,1597.7208812641074,1.9162458031514433,1596.368874265916,1601.1367817671162,78807.66401545325,20130.76454886657,0,7.936712375656216,0.00951899168310194
Lactating,39,Es,1509.5030911374547,123.23412722437779,1219.715856816699,1796.6051898057826,4629.9884728165625,377.9870288814949,3741.1452751100433,5510.595750244626,1596.5477492470905,130.34035478672237,1290.0500948655324,1900.205431118837,78807.66401545325,20130.76454886657,0,7.930884817471981,0.6474684777636077
Lactating,39,GERcalf,1510.6123156468398,1.8109791452013113,1509.4307996400355,1513.7454838103251,4633.3907160596345,5.554683932760287,4629.766738391706,4643.000853703938,1597.7209365722879,1.9154082526759815,1596.4712891005884,1601.0347771392892,78807.66401545325,20130.76454886657,0,7.936712650400777,0.009514831133345237
Lactating,39,E_FnU,1513.1836890401048,64.32488155503616,1411.6947705808116,1624.0697078429357,4641.277701677633,197.299006450321,4329.988161865514,4981.390280358585,1600.4405867853907,68.0341401552831,1493.099366160522,1717.7207863305464,78807.66401545325,20130.76454886657,0,7.950222570535707,0.33796103466479444
Lactating,40,all,1512.3179787183794,139.70759362677225,1206.7303821296202,1819.253327404166,4638.622371699231,428.5148880148897,3701.315877960599,5580.062726911937,1599.8638342181382,149.79741462724033,1275.679472434996,1928.2359646745567,78807.66401545325,20134.26547003822,249.25841025087897,7.941303120008154,0.6846790568191146
Lactating,40,P_cost,1510.8359220039165,1.8186783464154772,1509.5699513473073,1514.0616994668476,4634.076567491004,5.5782991297617555,4630.193548250144,4643.970758868902,1597.9574370658636,1.923551424055778,1596.6184649138427,1601.369227196173,78807.66401545325,20134.26547003822,0,7.936507241566783,0.009553621049241717
Lactating,40,Es,1509.726506705261,123.27485716750343,1219.8290028690233,1796.8898798645082,4630.673739053952,378.1119568583089,3741.492319724315,5511.468959248281,1596.7840479496385,130.38343339941684,1290.1697654221775,1900.5065376718208,78807.66401545325,20134.26547003822,0,7.930679419747452,0.6475698534592201
Lactating,40,GERcalf,1510.8359653585023,1.8182509792176351,1509.650231564501,1513.9817407996982,4634.076700469355,5.576988297600502,4630.439785891116,4643.7255074948725,1597.9574829204676,1.9230994129656473,1596.7033744452126,1601.2846577568525,78807.66401545325,20134.26547003822,0,7.936507469310895,0.009551376064984587
Lactating,40,E_FnU,1513.4077186638951,64.33458559731902,1411.9147217212976,1624.3063429562512,4641.964851364048,197.32877094976004,4330.662801918265,4982.116093941442,1600.6775349531201,68.04440377577932,1493.3320006614708,1717.9710668763596,78807.66401545325,20134.26547003822,0,7.950017036057694,0.33795324630558854
Lactating,41,all,1512.5062733931625,139.73651869890483,1206.8723948080196,1819.4805479079812,4639.199914189112,428.60360777395175,3701.751463066615,5580.75966375137,1600.0630348007621,149.82818170738764,1275.808748751261,1928.5292444538575,78807.66401545325,20137.19031054081,250.05155180264595,7.941127034370766,0.6845552788247821
Lactating,41,P_cost,1511.0240851748,1.8247279447947546,1509.7651569114698,1514.2500444940267,4634.653706628587,5.596854620588956,4630.79228800577,4644.548455801008,1598.156450561582,1.929949869168605,1596.8249268985412,1601.56843303483,78807.66401545325,20137.19031054081,0,7.936342786237796,0.009584007696239391
Lactating,41,Es,1509.9144681622283,123.30926559762246,1219.92361838124,1797.129138939469,4631.250259489188,378.2174953204386,3741.7825269676687,5512.202821116859,1596.98284809972,130.41982597256506,1290.269836885403,1900.759593488572,78807.66401545325,20137.19031054081,0,7.930514751423785,0.6476565199083251
Lactating,41,GERcalf,1511.0241227706472,1.8244852741530697,1509.8347736020755,1514.1807066423528,4634.6538219435815,5.5961102946712025,4631.005818191239,4644.335780877805,1598.156490325373,1.929693205059018,1596.898557996979,1601.4950968544154,78807.66401545325,20137.19031054081,0,7.93634298370224,0.009582733118676428
Lactating,41,E_FnU,1513.5961956845579,64.34275326006934,1412.0999494843475,1624.5194352038777,4642.542953150114,197.35382302458245,4331.230937494008,4982.769696213574,1600.876880396591,68.05304242226981,1493.5279094806922,1718.1964469701977,78807.66401545325,20137.19031054081,0,7.949852266920337,0.3379470590127336
Lactating,42,all,1512.6644267498325,139.75955251514682,1206.9962537354381,1819.6676897216998,4639.685006417553,428.67425771452594,3702.131366499453,5581.333670154795,1600.2303480034927,149.85270414295195,1275.9402347606501,1928.772812374809,78807.66401545325,20139.63316000832,250.70238014293625,7.940984966809287,0.684449547089781
Lactating,42,P_cost,1511.1821286878412,1.8300202484102923,1509.9322308084288,1514.4053871109857,4635.138461941698,5.613087316552569,4631.304741555265,4645.024926853022,1598.3236075661027,1.935547350535368,1597.0016350190572,1601.732733397594,78807.66401545325,20139.63316000832,0,7.936210132863424,0.00961063856107778
Lactating,42,Es,1510.0723406410043,123.33861956827104,1220.0015679238816,1797.3300841703153,4631.734490201399,378.30753060856244,3742.021615900982,5512.8191657324805,1597.1498242073792,130.45087262364223,1290.3522813451661,1900.9721261146483,78807.66401545325,20139.63316000832,0,7.930381906751271,0.6477321189875552
Lactating,42,GERcalf,1511.1821596957138,1.8299394198821886,1509.989648465729,1514.3481994312676,4635.138557049879,5.6128393971171,4631.480854537741,4644.849519263971,1598.3236403620272,1.9354618610748084,1597.0623636337039,1601.672248022059,78807.66401545325,20139.63316000832,0,7.936210295706134,0.009610214077375006
Lactating,42,E_FnU,1513.7545010303113,64.34961953390189,1412.2558661733378,1624.6988070415566,4643.02851156356,197.3748834443209,4331.7091693551965,4983.3198703375465,1601.044314332262,68.06030463597273,1493.692817019033,1718.3861621853612,78807.66401545325,20139.63316000832,0,7.949719349960596,0.33794212682642827
Lactating,43,all,1512.7990543320216,139.78109306878113,1207.0974244764404,1819.8299627493948,4640.097939757881,428.7403274798749,3702.4416801168136,5581.831398348983,1600.3727737069191,149.87560697108765,1276.0476470130181,1928.9852245589027,78807.66401545325,20141.67401319583,251.27770053774412,7.940878801184699,0.6843648299512045
Lactating,43,P_cost,1511.3166599155134,1.834894311067836,1510.0713510133705,1514.5410624571637,4635.551099740861,5.628037172603029,4631.731454788909,4645.441073923233,1598.4658964623657,1.940702473311389,1597.1487775134171,1601.8762323873216,78807.66401545325,20141.67401319583,0,7.936112437402819,0.009635259075486652
Lactating,43,Es,1510.2067294644135,123.36408913061038,1220.0661462742091,1797.500753798915,4632.146691214378,378.38565153506545,3742.2196923536667,5513.342648206756,1597.2919624877163,130.4778108741605,1290.4205835702298,1901.1526373126744,78807.66401545325,20141.67401319583,0,7.9302840540525565,0.6478002314439103
Lactating,43,GERcalf,1511.316686894499,1.8348875526514257,1510.121308331041,1514.491305235834,4635.55118249153,5.628016443006448,4631.884685217058,4645.288457235962,1598.4659249970796,1.9406953251745638,1597.2016155920892,1601.823605943435,78807.66401545325,20141.67401319583,0,7.936112579072841,0.009635223586197759
Lactating,43,E_FnU,1513.8892566849247,64.35547267881333,1412.3890657583797,1624.8520444031828,4643.441837731071,197.3928363677888,4332.117722704274,4983.789884093796,1601.1868405969212,68.06649529923752,1493.8336974842323,1718.5482358944128,78807.66401545325,20141.67401319583,0,7.949621464173747,0.3379386204674136
Lactating,44,all,1512.9091933515008,139.7972681062435,1207.182737942824,1819.9611343015974,4640.435761120149,428.7899399897385,3702.7033558750477,5582.233731261202,1600.4892916718723,149.89282404207503,1276.1381948450269,1929.154426416499,78807.66401545325,20143.378719147026,251.7651507975561,7.940778057046264,0.6842842967554414
Lactating,44,P_cost,1511.4267225757494,1.8385049460985299,1510.1870736035385,1514.6497191030364,4635.888686892004,5.639111809461884,4632.086402229342,4645.774348509313,1598.5823058248293,1.9445213136075463,1597.2711731825318,1601.991154658384,78807.66401545325,20143.378719147026,0,7.936018719170074,0.009653401947704063
Lactating,44,Es,1510.3166731916551,123.38427666463606,1220.1213123759785,1797.6407356496181,4632.483913571043,378.4475712822871,3742.388899304472,5513.772004303451,1597.4082460589805,130.49916251113348,1290.4789307946455,1901.300691139121,78807.66401545325,20143.378719147026,0,7.930190204588592,0.647851407306805
