age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%,length_plus_sd,length_minus_sd,female_length,male_length
61.900000000000006,12.816062800777264,12.816046727544265,0.05557890365184674,12.81621194635916,0.05593717841989845,12.708363385379513,12.924099272084895,12.871641704429111,12.760483897125416,13.190846503191207,12.644463956030295
61.95,12.816063462696137,12.816047511276102,0.05557912320091539,12.815857771239683,0.05574301019492828,12.708838181361994,12.925971769487552,12.871642585897053,12.760484339495221,13.190847309842944,12.644464729269435
62,12.816064118681199,12.816048340375911,0.05558001075010183,12.816591204846853,0.055423703888638425,12.707105619102997,12.925402941904904,12.871644129431301,12.760484107931097,13.19084816318942,12.644465547269157
62.050000000000004,12.816064768785642,12.816049085631288,0.0555797606739534,12.816036729522835,0.055961793075822414,12.705347828249149,12.923505920807644,12.871644529459596,12.760485008111688,13.19084893023947,12.644466282546967
62.1,12.816065413062185,12.816049806504575,0.0555803064691154,12.816801774820263,0.05488980211822505,12.706853063988806,12.924573874936492,12.871645719531301,12.76048510659307,13.190849672194386,12.644466993769115
62.150000000000006,12.816066051563071,12.816050589892237,0.055580599156795626,12.815778523358164,0.05517934780943909,12.707559623681783,12.926288547482786,12.871646650719867,12.760485452406275,13.190850478491884,12.644467766668688
62.2,12.816066684340077,12.816051286419464,0.055580789563662907,12.815930083851594,0.05609174652391555,12.70837682844133,12.925035901381115,12.87164747390374,12.760485894776414,13.190851195388749,12.644468453870726
62.25,12.816067311444515,12.816052132753986,0.05558114230002284,12.81569382379681,0.05448977006502451,12.708015022695225,12.925603961185633,12.871648453744537,12.760486169144492,13.190852066473962,12.64446928887442
62.300000000000004,12.816067932927238,12.816052928983492,0.055582105353711934,12.816867229071633,0.05478927200154646,12.705729171353886,12.924755260950612,12.87165003828095,12.760485827573525,13.190852885988857,12.644470074443909
62.35,12.81606854883864,12.81605353838586,0.05558187370939263,12.81558746597413,0.05507542469393444,12.707834629645088,12.92539478769582,12.871650422548033,12.760486675129247,13.190853513212936,12.644470675687526
62.400000000000006,12.816069159228668,12.816054242295456,0.0555819058358872,12.815597667404232,0.05615610487805339,12.709865840343967,12.92620643200668,12.871651065064555,12.760487253392782,13.190854237708065,12.644471370173095
62.45,12.816069764146818,12.816054835032654,0.05558171534329067,12.815594512144088,0.0556131484494096,12.707856616144984,12.92709705349996,12.871651479490108,12.760488048803527,13.190854847779606,12.644471954974657
62.5,12.81607036364214,12.816055736785303,0.05558251933789252,12.81649183907281,0.05578898673662972,12.707069878827598,12.925172137673458,12.871652882980033,12.760487844304247,13.190855775903625,12.644472844654533
62.550000000000004,12.816070957763252,12.816056432109079,0.05558352360450937,12.816572932221483,0.05598729014435741,12.70545621495031,12.924062634683429,12.871654481367761,12.760487434158742,13.190856491561846,12.64447353066923
62.6,12.816071546558327,12.816057105128062,0.05558353703010088,12.816196259693063,0.05497020479077647,12.706744802027751,12.924913596031404,12.871655083588427,12.760488009528226,13.190857184262978,12.644474194677754
62.650000000000006,12.816072130075113,12.816057810573986,0.05558356961860214,12.815723525232697,0.055198091722353425,12.70645209616062,12.924205741210073,12.871655699693715,12.760488560456512,13.190857910339364,12.644474890679083
62.7,12.816072708360927,12.81605842606847,0.055583508865888386,12.815842241951731,0.055469576493870396,12.708329785279396,12.926918040201144,12.871656217226816,12.760489199495039,13.19085854383372,12.644475497933254
62.75,12.816073281462666,12.816059062693759,0.05558381757340749,12.81591492216353,0.05586345661558239,12.708147953945579,12.924909314361978,12.871657099036073,12.76048946388926,13.190859199076842,12.644476126035327
62.800000000000004,12.816073849426797,12.816059872064255,0.05558487701758598,12.816801652248293,0.05561790034300627,12.70862832791517,12.92476870431529,12.871658726444382,12.760488972409211,13.19086003211703,12.644476924569874
62.85,12.816074412299379,12.81606027850476,0.05558412195250036,12.816371518859032,0.05520413394287349,12.708253224684452,12.926296462734474,12.87165853425188,12.760490290346878,13.190860450443715,12.644477325568905
62.900000000000006,12.816074970126055,12.816061079301006,0.05558493830384073,12.816041443351764,0.05650064379502221,12.70513438173649,12.924208004708218,12.871659908429896,12.760490031822213,13.190861274658902,12.644478115643995
62.95,12.81607552295206,12.816061830145374,0.05558570862924191,12.816220115063675,0.05645505796661291,12.707748442256953,12.92340444413659,12.871661231581301,12.760489814322819,13.19086204746139,12.644478856435969
63,12.816076070822222,12.81606245346356,0.05558562166183523,12.81595755847523,0.05556353876372316,12.708257492314912,12.925370724242589,12.871661692484057,12.760490449160386,13.190862689008249,12.644479471409095
63.050000000000004,12.816076613780972,12.816063077095665,0.05558574068071397,12.816264700685842,0.05672865055133133,12.708388913775892,12.924806082025437,12.871662354461685,12.760490873100258,13.190863330878207,12.644480086691939
63.1,12.816077151872332,12.816063726265044,0.05558595481403268,12.815851377876303,0.05569481609391905,12.707905451303345,12.925358938195137,12.871663106686364,12.760491197058299,13.190863999032265,12.64448072717016
