age_yrs,Lifestage,Activity_stages,no_days,mean_bpm,se_bpm,MR_perday,MR_perday_sd,MR_quant025,MR_quant975,Es,Es_sd,Es_quant025,Es_quant975
68,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9394698203712,360.39487607132304,688.5192733115884,2109.794705721802,214204.67835233719,55500.81091498375,106031.96808998463,324908.3846811575
68,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7229119930405,173.26082330720988,331.15984581912835,1015.7014251205225,60185.06207937364,15593.47409764889,29804.386123721553,91413.128260847
68,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.957825089324,249.51265942783752,476.5163880580301,1460.285116167826,87629.16208312848,22705.652007933215,43362.991313280734,132885.94557127214
69,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.215309430657,214.86364831741844,410.2713607611654,1257.833422746579,24876.45928291971,6445.909449522553,12308.140822834961,37735.00268239737
69,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9417207357722,360.3963270171752,688.5193320540404,2109.800467804775,214205.0249933089,55501.03436064499,106031.97713632224,324909.2720419353
69,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7239941661701,173.26152086384522,331.15987410289705,1015.7042025026371,60185.159474955304,15593.53687774607,29804.388669260734,91413.37822523735
69,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9593834151468,249.51366393547139,476.5164288501612,1460.2890955182004,87629.30389077836,22705.743418127895,43362.995025364675,132886.30769215623
70,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2163872117043,214.8642998881403,410.2714413501012,1257.836038454636,24876.49161635113,6445.928996644209,12308.143240503037,37735.08115363909
70,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9435286263272,360.3974199631863,688.5194673293913,2109.8048998308213,214205.3034084544,55501.202674330685,106031.9979687263,324909.95457394654
70,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7248633462227,173.26204630814934,331.1599391885392,1015.7063386162897,60185.23770116005,15593.58416773344,29804.394526968532,91413.57047546608
70,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9606350314874,249.51442059634488,476.51652257140506,1460.292156756047,87629.41778786536,22705.812274267384,43363.00355399786,132886.58626480025
71,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2173338000072,214.86490612723034,410.27147081352695,1257.8384252883077,24876.520014000216,6445.94718381691,12308.144124405808,37735.15275864923
71,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9451164516513,360.3984368717719,688.5195168047379,2109.8089466003403,214205.5479335543,55501.359278252865,106032.00558792964,324910.57777645235
71,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.725626725387,173.26253519702408,331.15996300595145,1015.708289184725,60185.30640528482,15593.628167732168,29804.39667053563,91413.74602662526
71,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9617342950137,249.51512461473283,476.5165569084319,1460.2949515342507,87629.51782084625,22705.87633994069,43363.0066786673,132886.84058961683
72,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2181187670828,214.86539935372033,410.2715068005937,1257.8403795566192,24876.543563012485,6445.96198061161,12308.145204017812,37735.21138669858
72,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9464331704407,360.39926421192456,688.5195772222395,2109.812259289475,214205.75070824786,55501.48668863638,106032.01489222488,324911.08793057915
72,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7262597646152,173.26293294891946,331.1599920821054,1015.7098858847312,60185.36337881537,15593.663965402751,29804.399287389486,91413.88972962581
72,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9626458694239,249.51569739275598,476.51659879954076,1460.2972394389387,87629.60077411757,22705.928462740794,43363.01049075821,132887.04878894342
73,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2187902295373,214.86584012506626,410.27151464753877,1257.8421009400274,24876.563706886118,6445.9752037519875,12308.145439426162,37735.26302820082
73,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.947559494401,360.40000356463963,688.5195904129608,2109.8151785919754,214205.92416213776,55501.600548954506,106032.01692359596,324911.5375031642
73,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7268012676367,173.26328840014804,331.1599984420632,1015.7112930488107,60185.4121140873,15593.695956013324,29804.399859785688,91414.01637439296
73,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9634256320569,249.5162092555509,476.51660799942067,1460.299255457051,87629.67173251718,22705.97504225513,43363.01132794728,132887.23224659165
74,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2193334807121,214.86617735930793,410.27154455324,1257.8434425937528,24876.58000442136,6445.985320779238,12308.146336597201,37735.303277812585
74,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9484707543154,360.40056924252406,688.5196406170078,2109.817452535004,214206.06449616456,55501.687663348705,106032.02465501918,324911.88769039063
74,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7272393743061,173.26356035530654,331.1600226003648,1015.7123890620164,60185.45154368755,15593.720431977588,29804.402034032835,91414.11501558148
74,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.9640565042093,249.51660088157584,476.51664279716147,1460.3008259954336,87629.72914188304,22706.010680223404,43363.0144945417,132887.37516558444
75,Juvenile/Adult,calving grounds,30,0.6199981687779041,0.002004567699580897,829.2198358364755,214.8665328103316,410.2715191918971,1257.844798122606,24876.59507509426,6445.995984309947,12308.145575756911,37735.343943678185
75,Juvenile/Adult,foraging,154,1.0399956820580856,0.0020042961433952506,1390.9493134154702,360.40116547972974,688.5195980740103,2109.819753204709,214206.19426598243,55501.77948387838,106032.01810339758,324912.24199352507
75,Juvenile/Adult,northbound,90,0.49999895363010943,3.005712532522517e-4,668.7276445006481,173.2638470025242,331.1600021514335,1015.7134981308021,60185.48800505833,15593.746230227178,29804.400193629022,91414.2148317722
75,Juvenile/Adult,southbound,91,0.7199973303439192,0.0020044912103815583,962.964639884938,249.51701366323755,476.51661341336285,1460.3024145396148,87629.78222952936,22706.048243354617,43363.01182061601,132887.51972310492
