phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,GERcalf0to9.6mths,mass,mass_sd,pctbodywt,pctbodywt_sd
Lactating,11,Es,2095.6886383453893,126.38776735947621,1797.9156650503912,2390.414367430338,5159.972865842009,311.19004904476077,4426.8007551240735,5885.642097958731,1779.3009882213823,107.3069134637106,1526.483019008301,2029.5317579168038,179722.9447839482,17044.13686263004,0,10.439372803456958,0.6295825616079472
Lactating,11,GERcalf,2096.8295463825953,1.6903596469986313,2095.7135655422207,2099.7533372798935,5162.7819923537845,4.161977954374961,5160.034241208998,5169.980906075704,1780.2696525357878,1.4351648118534237,1779.3221521410337,1782.7520365778291,179722.9447839482,17044.13686263004,0,10.44505607344131,0.008420284485041696
Lactating,11,E_FnU,2100.398867724458,89.26963361557819,1959.5182984277183,2254.5001592801946,5171.570321371984,219.79834159129754,4824.696314616146,5550.996190496614,1783.3001108179255,75.79253158320606,1663.6883843503952,1914.1366174126256,179722.9447839482,17044.13686263004,0,10.462836136500895,0.4446838944915084
Lactating,12,all,2132.9943058630893,163.11009092091678,1788.2310341063035,2481.327778935956,5251.826316116682,401.607198654022,4402.955403303756,6109.487724607016,1811.354936287527,141.18101171904576,1519.1191975957993,2114.0013902435862,179722.9447839482,17532.564883176387,174.52513608280748,10.327517705007395,0.7461201685849582
Lactating,12,P_cost,2130.5231615823327,6.199731645317995,2118.2262754690028,2142.764987917011,5245.741902047255,15.264885479648504,5215.464695062334,5275.883541678018,1808.8765179473296,5.263753613671898,1798.4361017456329,1819.2701867855233,179722.9447839482,17532.564883176387,0,10.31723840750227,0.030022724277625833
Lactating,12,Es,2129.348824552109,130.26378225331183,1822.739475596983,2433.0586886007545,5242.85046717452,320.7335142875661,4487.92156596568,5990.640300504379,1807.8794714394896,110.5977635474366,1547.559160677821,2065.7380346566824,179722.9447839482,17532.564883176387,0,10.311551581219387,0.6308133709150691
Lactating,12,GERcalf,2130.5273033663516,1.6103044013185042,2129.4527742963373,2133.3119642728857,5245.752099885218,3.9648671393811172,5243.10641066241,5252.608449848366,1808.8800344431788,1.3671955653038854,1807.9677278146241,1811.2442930511609,179722.9447839482,17532.564883176387,0,10.3172584644413,0.007798035110172839
Lactating,12,E_FnU,2134.1539990022925,90.70257653988197,1990.9272481759633,2290.7198796260514,5254.681695022451,223.32651198475142,4902.030955592918,5640.175838070866,1811.9592051801558,77.00914206370737,1690.3555019285923,1944.8882200244366,179722.9447839482,17532.564883176387,0,10.33482104446022,0.43923488991392556
Lactating,13,all,2161.578872921302,165.95117456568133,1810.3761199547896,2516.51510509351,5322.2068047558105,408.6024718297868,4457.480698712213,6196.1254268268785,1835.6290472468008,143.6176799758353,1538.4378180342278,2143.4583934692137,179722.9447839482,17947.517365664335,166.80924759635985,10.224132888219176,0.745487844201232
Lactating,13,P_cost,2159.0910693404844,5.31119549319941,2148.5733031225323,2169.565887519725,5316.081372409763,13.077145205944753,5290.1846875201845,5341.8723112880625,1833.1315077275049,4.509360415843019,1824.2016163862704,1842.024934926918,179722.9447839482,17947.517365664335,0,10.213844457587745,0.025125260078978626
Lactating,13,Es,2157.8840902444394,133.5399167145491,1843.8598649764513,2468.534903756553,5313.109566736309,328.79996300304947,4539.923869227732,6077.989300845966,1832.1067471504512,113.37929758725845,1565.4909893888735,2095.8583796020575,179722.9447839482,17947.517365664335,0,10.208134695306004,0.6317269139639674
Lactating,13,GERcalf,2159.0945893757203,1.5281399422050304,2158.06343614802,2161.736444958614,5316.090039387278,3.762563050974968,5313.551149507311,5322.594776242637,1833.1344963404406,1.297435534818987,1832.2590170714864,1835.3775090491852,179722.9447839482,17947.517365664335,0,10.213861109545089,0.00722905295693483
Lactating,13,E_FnU,2162.7699257048384,91.91724819324041,2017.6290436421377,2321.4718026664386,5325.13939690351,226.31725815646584,4967.7757124970285,5715.892757825768,1836.2549644494864,78.0404338470572,1713.0261077575963,1970.997502698541,179722.9447839482,17947.517365664335,0,10.231247737709134,0.4348257881970769
Lactating,14,all,2185.796613533928,168.37569892385045,1829.415167272522,2546.234099661586,5381.835359373453,414.5720990309931,4504.358353032345,6269.299085721383,1856.194841323735,145.6968389978825,1554.5539334222585,2168.4926239233164,179722.9447839482,18299.027763530143,160.90657005983712,10.140231541199759,0.7448207179229988
Lactating,14,P_cost,2183.294754089671,4.547570791487011,2174.307062555149,2192.2741016759355,5375.675318893056,11.196960016014238,5353.545960745032,5397.7841326978905,1853.6811444458815,3.8610206951773245,1846.0503312913902,1861.3048733441005,179722.9447839482,18299.027763530143,0,10.129943341253666,0.021099594716569123
Lactating,14,Es,2182.0600417622227,136.34557357743967,1861.6606476593,2498.8743699160823,5372.635228876734,335.7080088923515,4583.752687093907,6152.690675507665,1852.6328375437013,115.76138237667293,1580.604374859968,2121.617474312988,179722.9447839482,18299.027763530143,0,10.124214583880724,0.632609469052693
Lactating,14,GERcalf,2183.2977336353424,1.4689091250990403,2182.297352163392,2185.836568219794,5375.682655085339,3.6167258290254765,5373.219530956923,5381.933735196636,1853.6836741673583,1.247146837594958,1852.8343210196288,1855.8392190333227,179722.9447839482,18299.027763530143,0,10.12995716560275,0.006815372126383952
Lactating,14,E_FnU,2187.0142787961845,92.94658554785282,2040.2114158594043,2347.543473187905,5384.833476363715,228.85167702118383,5023.377687788281,5780.086030622322,1856.8391297805913,78.91437138661512,1732.1992026856144,1993.1331140076973,179722.9447839482,18299.027763530143,0,10.14720100857632,0.43124898440719894
Lactating,15,all,2206.3027221298166,170.43817374552276,1844.9209382911902,2571.0111764654257,5432.325189781817,419.6502933398165,4542.536427893434,6330.304829448486,1873.6087082278252,147.46540991579946,1568.0913939593686,2189.6210290998815,179722.9447839482,18596.10321716741,158.57142390932756,10.071930826890604,0.7435349163900825
Lactating,15,P_cost,2203.788979195235,3.897522021473743,2196.1152356047874,2211.5381630120837,5426.1358899512925,9.596419767158046,5407.241714556325,5445.215813130595,1871.0813413625146,3.309110264537258,1864.5661084676983,1877.6606252174465,179722.9447839482,18596.10321716741,0,10.061685071930468,0.017794643457788396
Lactating,15,Es,2202.530753298197,138.73871017131998,1876.676833350265,2524.7753221302805,5423.037905179594,341.60035361509875,4620.725312366619,6216.463608270355,1870.0130707515843,117.79322538451683,1593.3535559884892,2143.608140782881,179722.9447839482,18596.10321716741,0,10.055940478031118,0.6334296169950991
Lactating,15,GERcalf,2203.7914917943076,1.4256552256643338,2202.813195150458,2206.255038587963,5426.142076434724,3.510226732097419,5423.733329236002,5432.2077840863285,1871.0834746326634,1.2104230110680863,1870.2528721503454,1873.175097960803,179722.9447839482,18596.10321716741,0,10.061696543528168,0.0065090142646159355
Lactating,15,E_FnU,2207.542929326885,93.8183018517363,2059.3652887687467,2369.585577645527,5435.378809183002,230.99800371898098,5070.538063943217,5834.357766807894,1874.2685548906902,79.65448404102793,1748.4614013597302,2011.8475057958253,179722.9447839482,18596.10321716741,0,10.078824219261255,0.42833965326398654
Lactating,16,all,2223.656710600261,172.2355149955428,1858.3322399017306,2592.5440015528543,5475.05391769644,424.0756797789415,4575.557531858883,6383.322625672153,1888.3458081632025,149.00581405179966,1579.0537974856732,2207.9743893403197,179722.9447839482,18846.663912909844,158.0134117934397,10.01623683090725,0.7422976918917051
