age_yrs,Lifestage,Activity_stages,no_days,MC_variable,mean_bpm,se_bpm,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
9,Lactating,northbound lactating,100,Vt,0.5270914987048163,0.034952197647323456,528.6151269025711,33.715545354704354,490.470122265344,586.0944354390588,52861.512690257114,3371.5545354704345,49047.012226534396,58609.44354390589
9,Lactating,southbound post-weaning,72,Vt,0.7757297988570937,0.07079007090167676,777.9084978763499,68.79819964176379,697.5650491784686,893.9396338545806,56009.411847097195,4953.470374206992,50224.68354084974,64363.653637529795
9,Lactating,calving grounds lactating,74,pctO2,0.6771544946631013,0.07027384208050737,661.8535882429996,163.02506527408516,376.4943837479699,821.7359715548537,48977.16552998197,12063.854830282302,27860.584397349776,60808.461895059176
9,Lactating,foraging lactating,119,pctO2,1.0945622549624348,0.06906140254543988,1067.510980068817,242.39545788199746,630.2054446703872,1305.037584163543,127033.80662818922,28845.059487957697,74994.44791577608,155299.47251546162
9,Lactating,northbound lactating,100,pctO2,0.5273685348721396,0.034572302537712415,514.4043231428392,117.3428347362837,303.0092158763851,629.4599309472792,51440.43231428393,11734.283473628371,30300.921587638506,62945.99309472792
9,Lactating,southbound post-weaning,72,pctO2,0.7763540420021956,0.0699055206790525,758.2661464243299,181.51388576037115,436.8413730560261,936.5850666481216,54595.162542551756,13068.999774746722,31452.578860033886,67434.12479866476
10,Lactating,calving grounds lactating,74,all,0.6771544946631013,0.07027384208050737,694.3969831140238,175.04922561925804,388.4557992375231,867.4082209578471,51385.37675043776,12953.642695825096,28745.729143576704,64188.20835088068
10,Lactating,foraging lactating,119,all,1.0945622549624348,0.06906140254543988,1119.936596170744,261.35077728684894,650.2728216357591,1377.571272730683,133272.45494431854,31100.742497135016,77382.46577465534,163930.98145495128
10,Lactating,northbound lactating,100,all,0.5273685348721396,0.034572302537712415,539.6687383663071,126.48811635124278,312.65663515579143,664.4451888890251,53966.873836630715,12648.811635124279,31265.663515579145,66444.5188889025
10,Lactating,southbound post-weaning,72,all,0.7763540420021956,0.0699055206790525,795.5352734492274,195.17494887156752,450.7314376785189,988.640535098346,57278.53968834437,14052.596318752861,32452.66351285336,71182.11852708091
10,Lactating,calving grounds lactating,74,Rs,0.676486169347167,0.07123643251836845,712.732171542784,75.05326722462779,622.6072141807582,836.4937339083641,52742.18069416602,5553.941774622457,46072.9338493761,61900.536309218936
10,Lactating,foraging lactating,119,Rs,1.0940145598111248,0.06980977288579697,1152.6316549325497,73.55016743626649,1067.5507574511157,1275.6798272355618,137163.1669369734,8752.46992491571,127038.54013668276,151805.89944103186
10,Lactating,northbound lactating,100,Rs,0.5270914987048163,0.034952197647323456,555.3329624405537,36.82492984802628,512.6313968821595,616.8909955555097,55533.296244055375,3682.4929848026286,51263.139688215946,61689.09955555097
10,Lactating,southbound post-weaning,72,Rs,0.7757297988570937,0.07079007090167676,817.293256125871,74.58298963615168,728.7974057929652,940.9123255584453,58845.11444106272,5369.9752538029215,52473.41321709349,67745.68744020807
10,Lactating,calving grounds lactating,74,Vt,0.676486169347167,0.07123643251836845,711.5423510043374,72.95477428455341,625.167178375017,833.7104861350846,52654.13397432097,5398.653297056953,46262.37119975126,61694.57597399627
10,Lactating,foraging lactating,119,Vt,1.0940145598111248,0.06980977288579697,1150.8570295606958,70.7073648284827,1071.050959075556,1271.436211702846,136951.9865177228,8414.176414589447,127455.06412999117,151300.9091926387
10,Lactating,northbound lactating,100,Vt,0.5270914987048163,0.034952197647323456,554.4738879808102,35.43487659016209,514.324765199493,614.8388833978289,55447.38879808102,3543.487659016208,51432.476519949305,61483.888339782876
10,Lactating,southbound post-weaning,72,Vt,0.7757297988570937,0.07079007090167676,815.9663880116701,72.29000040230443,731.4951690909107,937.7820767841897,58749.57993684025,5204.880028965919,52667.652174545576,67520.30952846167
10,Lactating,calving grounds lactating,74,pctO2,0.6771544946631013,0.07027384208050737,694.1577967827435,170.9821056216338,394.87058250655605,861.8438302433389,51367.67696192302,12652.675816000901,29220.42310548515,63776.443438007074
10,Lactating,foraging lactating,119,pctO2,1.0945622549624348,0.06906140254543988,1119.6147956727423,254.22646334846908,660.9649486893329,1368.7347628446144,133234.16068505633,30252.949138467822,78654.82889403062,162879.43677850912
10,Lactating,northbound lactating,100,pctO2,0.5273685348721396,0.034572302537712415,539.5117257825466,123.07018512208212,317.79869964290833,660.1830474158538,53951.172578254664,12307.018512208213,31779.869964290832,66018.30474158538
10,Lactating,southbound post-weaning,72,pctO2,0.7763540420021956,0.0699055206790525,795.2761259089862,190.37334126929775,458.1630294837749,982.2985595499724,57259.88106544701,13706.88057138944,32987.73812283179,70725.49628759801
11,Lactating,calving grounds lactating,74,all,0.6771544946631013,0.07027384208050737,722.1970261643047,181.71684702456096,404.5617955946445,901.68907332235494,53442.57993615855,13447.046679817511,29937.572874003687,66724.99142585427
11,Lactating,foraging lactating,119,all,1.0945622549624348,0.06906140254543988,1164.7784453728866,271.2171233352993,677.2302600544361,1432.0143333344608,138608.63499937352,32274.837676900617,80590.4009464779,170409.70566680084
11,Lactating,northbound lactating,100,all,0.5273685348721396,0.034572302537712415,561.2767114341622,131.2657426231753,325.6180995609664,690.7047575246414,56127.67114341621,13126.57426231753,32561.809956096644,69070.47575246413
11,Lactating,southbound post-weaning,72,all,0.7763540420021956,0.0699055206790525,827.3856265894472,202.58669322647845,469.41850087372023,1027.712621240863,59571.7651144402,14586.241912306446,33798.132062907855,73995.30872934213
11,Lactating,calving grounds lactating,74,Rs,0.676486169347167,0.07123643251836845,741.2870384833489,78.06019766024266,647.5513192275163,870.0069780441883,54855.24084776781,5776.454626857958,47918.79762283621,64380.51637526992
11,Lactating,foraging lactating,119,Rs,1.0940145598111248,0.06980977288579697,1198.8106333092906,76.49687775530916,1110.3210589029648,1326.7886015829079,142658.46536380556,9103.128452881787,132128.20600945278,157887.843588366
11,Lactating,northbound lactating,100,Rs,0.5270914987048163,0.034952197647323456,577.581795148462,38.300282040463244,533.1694361513005,641.6060862982075,57758.179514846204,3830.0282040463258,53316.94361513005,64160.60862982076
11,Lactating,southbound post-weaning,72,Rs,0.7757297988570937,0.07079007090167676,850.0372532567683,77.57107889341064,757.9959094945727,978.6089910546875,61202.682234487314,5585.117680325564,54575.70548360923,70459.8473559375
11,Lactating,calving grounds lactating,74,Vt,0.676486169347167,0.07123643251836845,740.1502507907841,76.0389962413906,650.0901374890607,867.3477855762611,54771.11855851802,5626.885721862905,48106.67017419049,64183.73613264333
11,Lactating,foraging lactating,119,Vt,1.0940145598111248,0.06980977288579697,1197.1151067853743,73.73472543638559,1113.7392732602475,1322.7341330696431,142456.69770745956,8774.432326929887,132534.97351796945,157405.3618352875
11,Lactating,northbound lactating,100,Vt,0.5270914987048163,0.034952197647323456,576.7610114745577,36.95092566531808,534.8241767227262,639.6454411679265,57676.10114745577,3695.0925665318086,53482.41767227261,63964.54411679264
11,Lactating,southbound post-weaning,72,Vt,0.7757297988570937,0.07079007090167676,848.7695264919829,75.35840488834846,760.6542949714197,975.6182641624747,61111.40590742278,5425.805151961088,54767.109237942226,70244.51501969818
11,Lactating,calving grounds lactating,74,pctO2,0.6771544946631013,0.07027384208050737,721.96850087932,177.8323243576212,410.69065825508164,896.3726994016856,53425.669065069684,13159.592002463967,30391.10871087604,66331.57975572473
11,Lactating,foraging lactating,119,pctO2,1.0945622549624348,0.06906140254543988,1164.470988211265,264.4117799702404,687.4458161396499,1423.5716855912779,138572.04759714054,31465.001816458607,81806.05212061833,169405.0305853621
11,Lactating,northbound lactating,100,pctO2,0.5273685348721396,0.034572302537712415,561.1266972370381,128.0008630131962,330.5309712373624,686.6325888117058,56112.66972370382,12800.08630131962,33053.09712373624,68663.25888117056
11,Lactating,southbound post-weaning,72,pctO2,0.7763540420021956,0.0699055206790525,827.1380298092729,198.0004495240136,476.5188507394313,1021.6533211052729,59553.938146267654,14256.032365728977,34309.35725323906,73559.03911957965
12,Lactating,calving grounds lactating,74,all,0.6771544946631013,0.07027384208050737,745.9852495014721,187.40382701198263,418.37385815637066,930.9984816775157,55202.90846310894,13867.883198886717,30959.66550357143,68893.88764413616
12,Lactating,foraging lactating,119,all,1.0945622549624348,0.06906140254543988,1203.1494707262348,279.6272119383457,700.3480164618579,1478.5620086370461,143174.78701642193,33275.63822066314,83341.4139589611,175948.8790278085
12,Lactating,northbound lactating,100,all,0.5273685348721396,0.034572302537712415,579.7665751077212,135.33834775917757,336.73340350003747,713.1561380283105,57976.65751077212,13533.834775917756,33673.340350003746,71315.61380283104
12,Lactating,southbound post-weaning,72,all,0.7763540420021956,0.0699055206790525,854.6397292991298,208.9070455872964,485.44396407283057,1061.1184343311704,61534.06050953735,15041.307282285343,34951.9654132438,76400.52727184427
12,Lactating,calving grounds lactating,74,Rs,0.676486169347167,0.07123643251836845,765.7222938701912,80.63331814711634,668.8967374528027,898.6852653920146,56663.449746394144,5966.86554288661,49498.35857150739,66502.70963900907
12,Lactating,foraging lactating,119,Rs,1.0940145598111248,0.06980977288579697,1238.3273690198025,79.018466083727,1146.920887615999,1370.5239114439312,147360.9569133565,9403.197463963517,136483.58562630386,163092.34546182782
12,Lactating,northbound lactating,100,Rs,0.5270914987048163,0.034952197647323456,596.6207880601943,39.5627851255861,550.7444518476102,662.75553012030025,59662.07880601943,3956.2785125586106,55074.44518476101,66275.55301203002
12,Lactating,southbound post-weaning,72,Rs,0.7757297988570937,0.07079007090167676,878.0572728893194,80.12807641932378,782.9819441466514,1010.86715743138,63220.123648030996,5769.221502191311,56374.6999785589,72782.43533505936
