age_yrs,mean_masschange,sd_masschange,sex,mean_P,sd_P,p_lipid,p_protein,mean_P_perday,sd_P_perday,mean_mass,sd_mass,mean_lwr,mean_upr,quant025,quant975,female_mass,male_mass
9,777.1843923475118,3.3013288305721367,N/A,13093.54812672513,534.9101033779983,0.35998907659614787,0.10738798806596893,35.87273459376748,1.4655071325424611,15802.21989854219,198.44640997303577,13608.465882422706,18349.64565047331,15417.683754622803,16194.397286522442,16252.336492998023,15550.537942218109
10,669.0743287067332,6.758993474261864,N/A,11272.186572945799,472.2570574330578,0.35998907659614787,0.10738798806596893,30.88270293957753,1.2938549518713913,16471.25524485279,191.76991430176912,14127.035898343134,19204.496330740498,16099.493263848455,16850.07298921341,16940.42890303672,16208.91756256802
11,572.9316551836139,8.675775135319249,N/A,9652.439093304254,419.01780542650204,0.35998907659614787,0.10738798806596893,26.445038611792477,1.1479939874698686,17044.13686263004,183.2000325055498,14568.746211649112,19940.146771649823,16688.836170065668,17405.871581476917,17529.62870423857,16772.67489481893
12,488.4786711069729,8.782087370108215,N/A,8229.626219192312,366.14937587579755,0.35998907659614787,0.10738798806596893,22.546921148472087,1.0031489750021851,17532.564883176387,174.52513608280748,14943.72193221647,20569.91850965836,17193.959699262694,17877.04013057368,18031.969299009088,17253.32372228204
13,414.9975336399755,7.81122949760524,N/A,6991.6567059633635,313.5264590554883,0.35998907659614787,0.10738798806596893,19.15522385195442,0.8589766001520228,17947.517365664335,166.80924759635985,15261.163990018646,21106.75621314152,17623.77996284476,18276.65934203012,18458.74144983969,17661.6672565814
14,351.54486213049165,5.975613692333939,N/A,5922.637778056314,261.1899592848995,0.35998907659614787,0.10738798806596893,16.226404871387164,0.7155889295476698,18299.027763530143,160.90657005983712,15529.288974347484,21562.783008908093,17986.67122999306,18616.44679075268,18820.26440696736,18007.5791483404
15,297.08908797431195,2.3640002734769014,N/A,5005.187028392787,207.31903350821707,0.35998907659614787,0.10738798806596893,13.71284117367887,0.5679973520773071,18596.10321716741,158.57142390932756,15755.344916401233,21949.07967198554,18288.240587860277,18908.87595258347,19125.80187368546,18299.923081227585
16,250.56395383626457,0.5649071662064695,N/A,4221.353227891937,171.74342524910548,0.35998907659614787,0.10738798806596893,11.565351309292978,0.4705299321893301,18846.663912909844,158.0134117934397,15945.625472232856,22275.51420470313,18539.863687008237,19158.31470426404,19383.499638004098,18546.49309676893
17,210.98456258042307,2.562824782964893,N/A,3554.5502969194918,150.8718492530952,0.35998907659614787,0.10738798806596893,9.738493964162991,0.4133475322002608,19057.66679204026,160.54495567417243,16105.598216293016,22550.850641548357,18745.957258494785,19374.3166178905,19600.512805434784,18754.13533304344
18,177.4124192760734,4.11477505239611,N/A,2988.9523324256957,140.07445376075907,0.35998907659614787,0.10738798806596893,8.188910499796426,0.3837656267418057,19235.108619679897,164.60950728680126,16239.9406291814,22782.700008811094,18915.527874845397,19559.795870088376,19783.00895529522,18928.751044694254
19,149.0183619511606,5.948768916377713,N/A,2510.592633388647,143.31067995845999,0.35998907659614787,0.10738798806596893,6.878335981886703,0.39263199988619174,19384.1694975783,170.4856677048876,16352.665000553368,22977.682320933374,19053.218043996498,19720.48543842088,19936.315741373422,19075.437829990373
20,125.0491209178037,6.454853091954607,N/A,2106.7749847787795,138.69278152258843,0.35998907659614787,0.10738798806596893,5.771986259667889,0.37998022334955733,19509.264751435097,176.86173522014784,16447.174884641878,23141.466741303266,19165.98028962226,19858.20380080165,20064.974257228223,19198.54069173899
21,104.85297501023781,6.4290074635934165,N/A,1766.5223374268544,130.20314291409193,0.35998907659614787,0.10738798806596893,4.839787225826998,0.3567209394906628,19614.163674665208,183.2122725693365,16526.36287230804,23278.91411248572,19258.599783242455,19975.67954217753,20172.861162298206,19301.768889818817
22,87.8659799897694,7.00351387833712,N/A,1480.3376205867853,132.68086003544798,0.35998907659614787,0.10738798806596893,4.055719508456946,0.3635092055765698,19702.079708881447,190.13030411803248,16592.68529442717,23394.184376330097,19333.144464300425,20077.3017373622,20263.281431120315,19388.284685358092
23,73.58847238808401,6.589984153308459,N/A,1239.7972994975908,122.12747011317968,0.35998907659614787,0.10738798806596893,3.3967049301303858,0.3345958085292594,19775.715279992397,196.6398533343209,16648.203528418868,23490.783051947263,19394.20221788515,20163.83823529112,20339.01446655666,19460.74746272796
24,61.60682844594162,6.724537865196005,N/A,1037.9382121399467,121.06806206711089,0.35998907659614787,0.10738798806596893,2.843666334629991,0.3316933207318106,19837.37016881875,203.2823139490876,16694.666265315867,23571.702550309463,19443.02702608914,20238.6620672434,20402.42555728175,19521.420374139976
25,51.55216094158405,5.786827961570273,N/A,868.5399528022785,103.8366219607362,0.35998907659614787,0.10738798806596893,2.3795615145267908,0.2844838957828389,19888.963688312964,208.99851000444897,16733.531727968344,23639.44214443262,19483.582431789895,20301.591069510196,20455.48868670671,19572.192163649204
26,43.12675658384614,5.275762097694996,N/A,726.5920205881719,93.78725048658512,0.35998907659614787,0.10738798806596893,1.9906630701045804,0.2569513711961236,19932.12815085348,214.2098780790039,16766.036693877908,23696.133029412784,19516.686213663877,20355.092545347656,20499.882662632368,19614.669145794836
27,36.06930689682256,4.822449227366312,N/A,607.6907686489324,85.02450688049728,0.35998907659614787,0.10738798806596893,1.664906215476527,0.23294385446711585,19968.23192387259,218.9734662543765,16793.21688775742,23743.563557445646,19543.595971893737,20400.64737776046,20537.014829602627,19650.197894021072
28,30.161585350345995,4.584890821305299,N/A,508.1601947605411,80.04833641604408,0.35998907659614787,0.10738798806596893,1.3922197116727153,0.21931051072888788,19998.42627751147,223.50239557473185,16815.942560171403,23783.24027240107,19565.051344454347,20439.82937457483,20568.069250986355,19679.911342189545
29,25.21449223152634,3.900509867285873,N/A,424.8121643159464,68.02036499223908,0.35998907659614787,0.10738798806596893,1.16386894333136,0.18635716436229885,20023.66864674983,227.35529724475617,16834.93749474494,23816.41597206385,19582.860530111495,20472.719167296476,20594.030633714625,19704.751676213047
30,21.07738883072046,3.594008356021273,N/A,355.1116644763514,62.31068274820542,0.35998907659614787,0.10738798806596893,0.972908669798223,0.17071419931015183,20044.771722016147,230.90543844889348,16850.814731491388,23844.15626964101,19597.115832618703,20500.87005915142,20615.734817207027,19725.5186427996
31,17.616809064118033,3.2687576752358973,N/A,296.80876424949406,56.43023041458734,0.35998907659614787,0.10738798806596893,0.8131746965739564,0.15460337099886942,20062.41189294401,234.1342988631307,16864.084545528887,23867.34797145603,19608.529019193884,20524.921323048664,20633.877457643262,19742.87785872509
32,14.721854213483391,2.800489869833668,N/A,248.03467789531385,48.29147198252816,0.35998907659614787,0.10738798806596893,0.6795470627268873,0.13230540269185798,20077.15376230369,236.9006069775815,16875.172808879455,23886.731437815015,19617.936677042217,20545.15659025816,20649.039240159116,19757.38493433148
33,12.30135214274803,2.372005773635781,N/A,207.25402538381945,40.8783558766619,0.35998907659614787,0.10738798806596893,0.5678192476269026,0.11199549555249835,20089.4720672099,239.24366091604213,16884.437268316524,23902.92975978189,19625.73743183369,20562.128299816213,20661.70842446641,19769.50704559545
34,10.27781774030342,1.9750012324834303,N/A,173.16135523404415,34.04161437132984,0.35998907659614787,0.10738798806596893,0.4744146718740936,0.09326469690775299,20099.764000315816,241.19455600561935,16892.177127346222,23916.464432938064,19632.268257258467,20576.295133013256,20672.293517008773,19779.635059082782
35,8.588230928711125,1.8814122241314837,N/A,144.69588530003662,32.26467873054857,0.35998907659614787,0.10738798806596893,0.396427083013799,0.0883963800836947,20108.36567772799,243.0530044000608,16898.645168874802,23927.77745331109,19637.287504800886,20588.58854718824,20681.140207955013,19788.09973757882
36,7.175172962375177,1.6383853952021843,N/A,120.88868971539576,28.058885204264634,0.35998907659614787,0.10738798806596893,0.33120188963122127,0.07687365809387571,20115.55256025717,244.6713922621867,16904.048980547817,23937.23034693536,19641.354983022327,20598.99057206276,20688.53180444903,19795.172154629956
37,5.9944706728921,1.4413646455366886,N/A,100.99624269125893,24.64656741933857,0.35998907659614787,0.10738798806596893,0.2767020347705724,0.06752484224476321,20121.557332386394,246.09516413787912,16908.563671345448,23945.128905086967,19644.61569213117,20607.82408187424,20694.707618849447,19801.08128875348
38,5.007339222922568,1.18772220882325,N/A,84.36476490692965,20.31740053039554,0.35998907659614787,0.10738798806596893,0.23113634221076618,0.055664111042179554,20126.57316027907,247.26838944369905,16912.33469965631,23951.72683462708,19647.37045756129,20615.17098204178,20699.866319539993,19806.017229555306
39,4.183504976311341,1.1030633028546006,N/A,70.4850060770357,18.816455353428335,0.35998907659614787,0.10738798806596893,0.19310960569050878,0.051551932475146126,20130.76454886657,248.35798915920196,16915.485658317717,23957.24067345666,19649.4621169633,20621.527458104498,20704.177097274656,19810.14186189677
40,3.494406329830324,0.9115471023106536,N/A,58.87482156742222,15.553520866732319,0.35998907659614787,0.10738798806596893,0.1613008810066362,0.042612385936252925,20134.26547003822,249.25841025087897,16918.11748570083,23961.84629033859,19651.22793829854,20626.817630159017,20707.77774005032,19813.58702389692
41,2.9191018634156802,0.8029419678395175,N/A,49.1820604894601,13.683601207325701,0.35998907659614787,0.10738798806596893,0.13474537120400026,0.037489318376234794,20137.19031054081,250.05155180264595,16920.316142734362,23965.694215750595,19652.624484313113,20631.31862336396,20710.785892850472,19816.465280464825
42,2.438140511083041,0.6588702698959684,N/A,41.07861273305693,11.232807914582038,0.35998907659614787,0.10738798806596893,0.11254414447412857,0.03077481620433435,20139.63316000832,250.70238014293625,16922.15245792922,23968.90806693164,19653.81329423342,20635.054850483422,20713.29832539493,19818.86922266887
43,2.0366905558205564,0.5824293140563742,N/A,34.314959683726194,9.917486588548439,0.35998907659614787,0.10738798806596893,0.09401358817459231,0.02717119613300942,20141.67401319583,251.27770053774412,16923.686524865,23971.593152176814,19654.74564609719,20638.239073229764,20715.397311040564,19820.87757118766
44,1.7011790887468572,0.49347341589325167,N/A,28.662155382597174,8.400350651673374,0.35998907659614787,0.10738798806596893,0.07852645310300596,0.02301465931965308,20143.378719147026,251.7651507975561,16924.967891347893,23973.836022230455,19655.511180352456,20640.912544690415,20717.150574500905,19822.55512628717
45,1.4212140662944717,0.4588317731599884,N/A,23.945352492293672,7.7956640650722315,0.35998907659614787,0.10738798806596893,0.06560370545833882,0.02135798373992392,20144.80321249139,252.21838223785969,16926.038562757843,23975.7103348255,19656.062472898266,20643.237838457157,20718.61564366925,19823.956931726043
46,1.1870923973114749,0.3912610218997406,N/A,20.000776827450437,6.64544216175635,0.35998907659614787,0.10738798806596893,0.054796648842329966,0.018206690854126985,20145.993101237527,252.6048676707864,16926.93288338179,23977.27599135653,19656.50777192616,20645.195887145295,20719.83942567049,19825.12786911412
47,0.9914034259903151,0.31569544591683146,N/A,16.70366450641211,5.364951283888549,0.35998907659614787,0.10738798806596893,0.04576346440112907,0.014698496668187804,20146.986760943953,252.91670985352096,16927.679726007034,23978.583436511915,19656.90065145323,20646.809353847773,20720.86138916752,19826.1057028024
48,0.8279483359821119,0.25171414568597633,N/A,13.949649434940236,4.281087696824971,0.35998907659614787,0.10738798806596893,0.038218217629973246,0.011729007388561566,20147.81650828499,253.1653516683812,16928.303381460177,23979.675189885977,19657.25137784842,20648.133293686136,20721.714771355415,19826.922234757538
49,0.6918029843757572,0.25099673233759623,N/A,11.655951690049868,4.257302972585603,0.35998907659614787,0.10738798806596893,0.031934114219314705,0.011663843760508502,20148.510105147052,253.4132848263781,16928.824650164195,23980.58789042877,19657.467343916112,20649.319699734693,20722.428124901,19827.604784702376
50,0.5780239323058018,0.24102657486219173,N/A,9.739035886797819,4.081767438879625,0.35998907659614787,0.10738798806596893,0.02668229010081594,0.011182924490081165,20149.08985170017,253.65136951899623,16929.260314489085,23981.350844520428,19657.588449936087,20650.372697877003,20723.024385181037,19828.17529763214
51,0.482334976434732,0.14114743990267983,N/A,8.126579618342806,2.402324233538455,0.35998907659614787,0.10738798806596893,0.022264601694089878,0.006581710228872479,20149.57319545963,253.79079416485644,16929.623607511778,23981.98680891398,19657.803190546583,20651.1331630626,20723.52149669265,19828.650943175548
52,0.40310421643285826,0.15374017865705325,N/A,6.791790913511611,2.6060777225918,0.35998907659614787,0.10738798806596893,0.018607646338387976,0.007139938966004932,20149.977398459596,253.9426578471062,16929.927371041926,23982.518719227613,19657.914846368178,20651.83923157389,20723.937213168505,19829.048708434333
53,0.33679125778142754,0.144962286674462,N/A,5.674559525741983,2.4541817622057294,0.35998907659614787,0.10738798806596893,0.015546738426690365,0.00672378564987871,20150.315225765175,254.0858507771134,16930.1812312268,23982.96331814094,19657.97683788098,20652.461697510793,20724.28466327881,19829.381155164418
54,0.28122139789614603,0.1119690890899177,N/A,4.738237512114651,1.8970915728192188,0.35998907659614787,0.10738798806596893,0.01298147263593055,0.005197511158408818,20150.597247407954,254.19645321244215,16930.393167027527,23983.33445573732,19658.045801644515,20652.963572535515,20724.57471813605,19829.65868504849
55,0.234866035819192,0.092312229535635,N/A,3.957202047275682,1.5642659556708074,0.35998907659614787,0.10738798806596893,0.01084164944459091,0.00428566015252276,20150.832773200764,254.28763871265704,16930.570162913824,23983.644403348422,19658.105673524416,20653.38035545374,20724.8169527374,19829.890459622
56,0.1961403933620072,0.07456993986115372,N/A,3.3047141587733035,1.264095546077007,0.35998907659614787,0.10738798806596893,0.009054011393899462,0.0034632754687041285,20151.029446546687,254.3612984790979,16930.717964366966,23983.90321699796,19658.16045298483,20653.723448110373,20725.019228203608,19830.08400055154
57,0.16387592171048218,0.07072770701336799,N/A,2.7611283699026203,1.1973754919450033,0.35998907659614787,0.10738798806596893,0.007564735260007179,0.003280480799849324,20151.19382796046,254.43116290958028,16930.841487563684,23984.119553713903,19658.19025534252,20654.026708308975,20725.188291921677,19830.245763862535
58,0.13685172305087684,0.05684011097764181,N/A,2.305792748590591,0.9626207083998073,0.35998907659614787,0.10738798806596893,0.00631724040709751,0.0026373170093145406,20151.331085920698,254.48730925094628,16930.944631685594,23984.30018974835,19658.219358789407,20654.275575327632,20725.329459591187,19830.38083571524
59,0.11436067829036037,0.05625221745215405,N/A,1.9268750735993165,0.9513008398618994,0.35998907659614787,0.10738798806596893,0.005279109790683059,0.002606303670854519,20151.445848634492,254.5428748744002,16931.03086052601,23984.4512396993,19658.2270890191,20654.50079617211,20725.44749125088,19830.49377060329
60,0.09550393340588709,0.04573248134979491,N/A,1.6091514873418025,0.7735505164557149,0.35998907659614787,0.10738798806596893,0.004408634211895349,0.0021193164834403147,20151.54167941868,254.58804916180424,16931.10286603679,23984.577369071976,19658.23590330525,20654.686428115587,20725.5460517165,19830.58807509058
61,0.07974853728432732,0.03606505622347607,N/A,1.3436805191492545,0.6103073173023442,0.35998907659614787,0.10738798806596893,0.003681316490819875,0.0016720748419242308,20151.6216857135,254.62367402113824,16931.162983909588,23984.68266640553,19658.247287056103,20654.837251892888,20725.628336941823,19830.666807125144
62,0.0666326513618776,0.03393320039626649,N/A,1.1227045491810188,0.5737182407786221,0.35998907659614787,0.10738798806596893,0.0030759028744685446,0.0015718307966537592,20151.688560885992,254.6571930452978,16931.213230117617,23984.77068967659,19658.249597406902,20654.97075979271,20725.69711701281,19830.732617176764
63,0.055621898030007604,0.02433006345146942,N/A,0.9371687008678459,0.4118423884601946,0.35998907659614787,0.10738798806596893,0.002567585481829715,0.0011283353108498483,20151.744356671377,254.6812261448908,16931.25515684769,23984.84412159598,19658.259099189778,20655.074330044088,20725.754502107106,19830.787524302676
64,0.046506521075769795,0.02748544795574045,N/A,0.7836092293091668,0.46430177478387585,0.35998907659614787,0.10738798806596893,0.0021468746008470323,0.0012720596569421256,20151.791059631392,254.70837611551852,16931.290242044135,23984.90560153399,19658.25350672731,20655.17500589393,20725.802535372448,19830.833483424645
65,0.038804682896211556,0.01782876187422668,N/A,0.6538198140817031,0.3016658439951565,0.35998907659614787,0.10738798806596893,0.0017912871618676798,8.264817643702918e-4,20151.829991736737,254.7259872660442,16931.319495783104,23984.956841262116,19658.2585155389,20655.248946890435,20725.842576435065,19830.871795458348
66,0.03241322638528269,0.0154464439459782,N/A,0.5461321313307061,0.2612812927502344,0.35998907659614787,0.10738798806596893,0.0014962524146046744,7.158391582198202e-4,20151.862515359106,254.74124517634323,16931.34393346648,23984.99964775961,19658.261648972817,20655.311801643376,20725.87602647297,19830.90380107698
67,0.027075029631647506,0.01343976770563078,N/A,0.45619043920115115,0.22726988457789296,0.35998907659614787,0.10738798806596893,0.0012498368197291813,6.226572180216245e-4,20151.889686442973,254.75452090315832,16931.36434867288,23985.03541055581,19658.26324818623,20655.365363670593,20725.903971508593,19830.930539407
68,0.02263839535427808,0.01477705100743639,N/A,0.38144931891661144,0.2495099535436347,0.35998907659614787,0.10738798806596893,0.0010450666271687985,6.835889138181772e-4,20151.91243045015,254.76911759088424,16931.38143315681,23985.06535379363,19658.25787694849,20655.41712566281,20725.92736336494,19830.95292117037
69,0.018890435780694437,0.01000577894781984,N/A,0.3182894092702421,0.1691276677044496,0.35998907659614787,0.10738798806596893,8.72025778822581e-4,4.633634731628756e-4,20151.931392397393,254.77900124295272,16931.39567957708,23985.09031298086,19658.257801092815,20655.455735629344,20725.946865431684,19830.971581110683
70,0.01579631085460675,0.01102181751168847,N/A,0.2661649684394469,0.18605462335537026,0.35998907659614787,0.10738798806596893,7.29219091614923e-4,5.097386941243021e-4,20151.947267481355,254.78988853218985,16931.40760348488,23985.11121454346,19658.25270593139,20655.493254658533,20725.963192707728,19830.987203352182
71,0.013169064194060786,0.00590862212055444,N/A,0.22188497317461855,0.09999477547717844,0.35998907659614787,0.10738798806596893,6.079040360948454e-4,2.739582889785711e-4,20151.960478774567,254.79572503582924,16931.41753066818,23985.12860205135,19658.254674713564,20655.518068225545,20725.976780316567,19831.000204229127
72,0.01101794136377088,0.00760690191495259,N/A,0.1856500304431917,0.12841389192145733,0.35998907659614787,0.10738798806596893,5.08630220392306e-4,3.5181888197659543e-4,20151.97155108258,254.8032390906808,16931.425847269307,23985.1431799848,19658.251274029353,20655.54407847711,20725.98816801252,19831.01110018849
73,0.009195277020535846,0.00541642251257063,N/A,0.15493528372042592,0.09149920602340995,0.35998907659614787,0.10738798806596893,4.244802293710299e-4,2.506827562285204e-4,20151.98078507086,254.80858940232065,16931.43278423351,23985.155335622097,19658.25020246302,20655.56394868657,20725.997665025327,19831.02018710704
74,0.007678318475581184,0.00432170220931361,N/A,0.1293746821200717,0.07302374124626275,0.35998907659614787,0.10738798806596893,3.5445118389060737e-4,2.000650445103089e-4,20151.98849427661,254.81285835541297,16931.438575965854,23985.16548361413,19658.249688934455,20655.580144363244,20726.005593823094,19831.02777352827
75,0.006419143803809241,0.00448280686614495,N/A,0.10816142045306162,0.07567212126697677,0.35998907659614787,0.10738798806596893,2.963326587755113e-4,2.07320880183498e-4,20151.994945459108,254.8172864467776,16931.443421495642,23985.17397742652,19658.24761108643,20655.59539861014,20726.012228763593,19831.03412196278
